732222,1972-12-30 20:25:38,-11.341827392578125,-8.847190856933594,-41.20166778564453,10.999691009521484,-10.549697875976562,-25.617008209228516,15.2274169921875,-7.576957702636719,-11.37325668334961,"(0, 0, 0)",-8.309112548828125,-2.6711959838867188,-63.72323989868164,-5.108783721923828,17.517837524414062,-32.829383850097656,-1.26568603515625,-11.118392944335938,-17.92475128173828,1.0169029235839844,-14.886627197265625,-0.6859183311462402,"(22.2219, -34.2414, 44.0331)",0.4542827606201172,-1.9916305541992188,-60.960418701171875,6.469681739807129,21.212112426757812,-35.83154296875,2.013360023498535,-9.743789672851562,-22.782665252685547,-0.8308267593383789,-15.733230590820312,-4.656572341918945,"(-9.89785, -41.3748, 55.0635)",8.640278816223145,-1.3927154541015625,-54.059139251708984,9.505935668945312,13.976814270019531,-35.21443557739258,5.566287994384766,5.33380126953125,-22.95867347717285,3.484342575073242,1.4892654418945312,-15.888883590698242,"(-39.7074, -66.7967, 59.5833)",14.8258638381958,1.0919952392578125,-48.46478271484375,16.60707664489746,11.243659973144531,-23.524112701416016,8.656082153320312,2.7826156616210938,-14.481517791748047,6.872947692871094,-0.43212890625,-13.403675079345703,"(-70.1547, -55.91, 29.6953)"
732228,1972-12-30 20:27:17,-7.995555877685547,-9.963294982910156,-41.72878646850586,13.577188491821289,-10.634498596191406,-24.312297821044922,15.732892990112305,-7.307773590087891,-10.84933090209961,"(0, 0, 0)",-4.07215690612793,-3.8773345947265625,-64.07192993164062,-3.618938446044922,15.374839782714844,-34.0772705078125,0.19956207275390625,-11.893356323242188,-17.464984893798828,1.5207023620605469,-14.854583740234375,-0.38098907470703125,"(21.096, -31.1719, 46.0529)",4.467853546142578,-2.8718643188476562,-60.7629508972168,7.288100719451904,19.603012084960938,-36.58299255371094,3.0622782707214355,-11.183441162109375,-21.990861892700195,-0.33149099349975586,-16.047836303710938,-3.5022506713867188,"(-9.73796, -38.4607, 54.2269)",12.166234970092773,-1.90496826171875,-53.36045455932617,7.926662445068359,11.646095275878906,-36.43223190307617,4.446274757385254,2.2457504272460938,-23.700653076171875,2.6063919067382812,-1.5199203491210938,-16.05340003967285,"(-33.1366, -59.5264, 60.8695)",17.894573211669922,0.8620834350585938,-47.42230224609375,17.609294891357422,9.019546508789062,-23.752038955688477,9.246044158935547,1.5124053955078125,-14.304136276245117,7.4373779296875,-1.4550247192382812,-13.025012969970703,"(-68.921, -53.2091, 27.3984)"
732231,1972-12-30 20:28:00,-6.404651641845703,-11.000778198242188,-41.742671966552734,14.999275207519531,-10.663169860839844,-23.44864845275879,16.030452728271484,-7.045562744140625,-10.583956718444824,"(0, 0, 0)",-3.909280776977539,-4.3273773193359375,-64.05326080322266,-4.2464447021484375,14.221519470214844,-34.503021240234375,0.2713775634765625,-12.241539001464844,-17.221744537353516,1.8079032897949219,-14.823318481445312,-0.3417472839355469,"(24.886, -30.139, 47.3919)",4.603961944580078,-3.1272354125976562,-60.74018096923828,5.902139663696289,18.345718383789062,-37.47411346435547,2.566521167755127,-11.971199035644531,-21.636730194091797,-0.18525409698486328,-16.152633666992188,-2.9944610595703125,"(-4.40147, -37.1485, 55.4502)",12.271299362182617,-1.9595489501953125,-53.33441925048828,6.084449768066406,10.247886657714844,-37.19853591918945,3.2992029190063477,1.0464096069335938,-23.96985626220703,1.8537330627441406,-2.4658584594726562,-16.04051971435547,"(-25.7582, -57.243, 63.071)",17.933813095092773,0.9589157104492188,-47.405616760253906,17.919185638427734,8.132034301757812,-23.84054183959961,9.436683654785156,0.9786758422851562,-14.225900650024414,7.622516632080078,-1.912078857421875,-12.857833862304688,"(-66.0182, -52.9789, 28.3839)"
732235,1972-12-30 20:28:53,-4.797534942626953,-12.043601989746094,-41.670406341552734,15.90389633178711,-10.77804183959961,-22.790794372558594,16.277172088623047,-6.922214508056641,-10.284558296203613,"(0, 0, 0)",-4.972356796264648,-4.707305908203125,-63.95267868041992,-5.483936309814453,12.793838500976562,-34.88533401489258,-0.18830490112304688,-12.767402648925781,-16.83672523498535,1.9011802673339844,-14.814292907714844,-0.19620895385742188,"(30.5739, -28.853, 48.3707)",3.5870237350463867,-3.4254074096679688,-60.792640686035156,4.055078506469727,17.100852966308594,-38.29917526245117,1.5825490951538086,-12.637321472167969,-21.350370407104492,-0.2539072036743164,-16.215988159179688,-2.6240806579589844,"(2.58149, -35.9842, 57.0902)",11.370954513549805,-2.1598663330078125,-53.52588653564453,3.9286117553710938,9.228034973144531,-37.751556396484375,1.9286551475524902,0.29000091552734375,-24.139799118041992,0.9481801986694336,-3.0037307739257812,-16.027904510498047,"(-17.3566, -55.9175, 65.5781)",17.111875534057617,0.8332901000976562,-47.71083068847656,17.90991973876953,7.501457214355469,-24.053308486938477,9.414360046386719,0.5882568359375,-14.262146949768066,7.591133117675781,-2.26104736328125,-12.819713592529297,"(-62.1465, -52.7672, 30.6623)"
732239,1972-12-30 20:29:43,-2.540618896484375,-12.556404113769531,-41.717735290527344,16.832168579101562,-10.507854461669922,-22.243728637695312,16.593677520751953,-6.609973907470703,-9.979660034179688,"(0, 0, 0)",-5.317119598388672,-4.6922607421875,-63.926048278808594,-6.267242431640625,12.012046813964844,-35.03105926513672,-0.2954292297363281,-13.007713317871094,-16.650209426879883,2.0972671508789062,-14.788063049316406,-0.17604827880859375,"(35.4203, -27.8874, 49.0972)",3.2437477111816406,-3.2956466674804688,-60.81909942626953,3.041853904724121,16.649436950683594,-38.590843200683594,1.2931938171386719,-12.764595031738281,-21.294069290161133,-0.09510517120361328,-16.212066650390625,-2.6586685180664062,"(7.92594, -35.699, 58.2625)",11.05585765838623,-1.9315414428710938,-53.60057067871094,2.92236065864563,8.543373107910156,-38.003173828125,1.3504457473754883,-0.20149993896484375,-24.17993927001953,0.6029148101806641,-3.339385986328125,-15.978111267089844,"(-11.2468, -54.9431, 66.8388)",16.7918758392334,1.133514404296875,-47.818214416503906,17.928417205810547,7.35888671875,-24.08354949951172,9.45419692993164,0.514373779296875,-14.238631248474121,7.653934478759766,-2.310028076171875,-12.773554801940918,"(-58.1721, -53.2606, 31.752)"
732245,1972-12-30 20:30:57,0.1658477783203125,-12.280532836914062,-41.8765869140625,17.818206787109375,-9.718738555908203,-21.830665588378906,16.841840744018555,-6.051483154296875,-9.918035507202148,"(0, 0, 0)",-5.257818222045898,-3.9744110107421875,-63.97958755493164,-7.156852722167969,11.543891906738281,-35.01800537109375,-0.30701446533203125,-12.984817504882812,-16.667865753173828,2.4028587341308594,-14.735343933105469,-0.4605255126953125,"(40.3351, -26.7988, 49.512)",3.271024703979492,-2.4216690063476562,-60.85870361328125,2.06015682220459,16.56542205810547,-38.69176483154297,1.2278947830200195,-12.50799560546875,-21.449644088745117,0.2346963882446289,-16.130020141601562,-3.1105995178222656,"(13.0666, -35.6694, 59.0487)",11.055292129516602,-0.972625732421875,-53.62666320800781,2.1968119144439697,8.519729614257812,-38.05731201171875,1.0167622566223145,-0.18236541748046875,-24.1964168548584,0.4568309783935547,-3.2919464111328125,-15.9927978515625,"(-5.57457, -55.0361, 66.9863)",16.723684310913086,2.147735595703125,-47.80731201171875,18.157255172729492,7.160346984863281,-23.971698760986328,9.61568832397461,0.40118408203125,-14.13373851776123,7.8262939453125,-2.3859710693359375,-12.65460205078125,"(-54.3214, -53.2051, 31.5168)"
732249,1972-12-30 20:31:49,-2.4638824462890625,-12.161125183105469,-41.83926010131836,15.968841552734375,-9.857620239257812,-23.159099578857422,15.510299682617188,-6.335758209228516,-11.74411678314209,"(0, 0, 0)",-5.699224472045898,-3.6339950561523438,-63.96202850341797,-7.690055847167969,11.262870788574219,-34.99647521972656,-0.6018333435058594,-12.963211059570312,-16.67664337158203,2.347686767578125,-14.735328674316406,-0.6888465881347656,"(35.8753, -27.2146, 46.5268)",2.852518081665039,-2.1071243286132812,-60.891448974609375,1.5060577392578125,16.183029174804688,-38.87867736816406,0.8816061019897461,-12.429374694824219,-21.512279510498047,0.17231369018554688,-16.066200256347656,-3.4287109375,"(8.67053, -36.0754, 56.5185)",10.687661170959473,-0.704620361328125,-53.705326080322266,1.5668716430664062,8.292427062988281,-38.138580322265625,0.6114654541015625,-0.27460479736328125,-24.209178924560547,0.18735218048095703,-3.3126907348632812,-15.993942260742188,"(-9.679, -55.2842, 64.0985)",16.39925765991211,2.378936767578125,-47.90864944458008,18.067325592041016,7.0072479248046875,-24.08462142944336,9.546730041503906,0.351470947265625,-14.18172836303711,7.7609710693359375,-2.3946990966796875,-12.693126678466797,"(-59.5582, -53.5215, 28.8588)"
732253,1972-12-30 20:32:43,0.7117156982421875,-11.786247253417969,-42.01267623901367,17.23604393005371,-9.5321044921875,-22.37360382080078,15.979452133178711,-6.186183929443359,-11.181402206420898,"(0, 0, 0)",-6.099010467529297,-3.1733779907226562,-63.949668884277344,-8.04339599609375,11.244338989257812,-34.922935485839844,-0.9241104125976562,-12.822113037109375,-16.77071762084961,2.198528289794922,-14.740455627441406,-1.0008506774902344,"(41.9264, -26.956, 47.9255)",2.480624198913574,-1.7236099243164062,-60.91979217529297,1.220132827758789,16.135841369628906,-38.908302307128906,0.5772132873535156,-12.24407958984375,-21.628551483154297,0.033786773681640625,-15.996826171875,-3.7428359985351562,"(14.5862, -35.7729, 58.1243)",10.367035865783691,-0.42064666748046875,-53.77111053466797,0.8733642101287842,7.826057434082031,-38.25912857055664,0.14178037643432617,-0.4596405029296875,-24.213682174682617,-0.1380901336669922,-3.3550033569335938,-15.985618591308594,"(-3.05817, -53.9114, 65.4566)",16.133045196533203,2.5865707397460938,-47.98821258544922,17.89926528930664,6.877655029296875,-24.24691390991211,9.418991088867188,0.3264312744140625,-14.267481803894043,7.634418487548828,-2.3750076293945312,-12.773321151733398,"(-54.0357, -52.5437, 30.5418)"
732257,1972-12-30 20:33:41,2.2616825103759766,-11.064804077148438,-42.15379333496094,17.701335906982422,-9.00155258178711,-22.229598999023438,16.023242950439453,-5.914558410644531,-11.265398025512695,"(0, 0, 0)",-6.282493591308594,-2.3440933227539062,-63.96767807006836,-8.534255981445312,11.573081970214844,-34.69831085205078,-1.1432685852050781,-12.439743041992188,-17.04298210144043,2.179962158203125,-14.696830749511719,-1.5385589599609375,"(45.0043, -27.1285, 48.2078)",2.2998437881469727,-0.8959884643554688,-60.944679260253906,0.7963075637817383,16.464096069335938,-38.781558990478516,0.4346141815185547,-11.804237365722656,-21.875003814697266,0.07515144348144531,-15.868476867675781,-4.253772735595703,"(17.4774, -36.1533, 58.4472)",10.20237922668457,0.34699249267578125,-53.80311584472656,0.1779651641845703,7.521766662597656,-38.32965087890625,-0.2636544704437256,-0.5317840576171875,-24.211181640625,-0.3851137161254883,-3.3151397705078125,-15.989891052246094,"(0.643987, -53.0517, 65.2511)",15.972622871398926,3.302703857421875,-47.99793243408203,17.4908447265625,6.871009826660156,-24.545026779174805,9.185012817382812,0.4099578857421875,-14.417089462280273,7.447147369384766,-2.223907470703125,-12.910341262817383,"(-50.8853, -52.2219, 30.93)"
732261,1972-12-30 20:34:40,3.6030635833740234,-9.954681396484375,-42.336856842041016,17.872459411621094,-8.294448852539062,-22.367334365844727,15.635982513427734,-5.589420318603516,-11.95449447631836,"(0, 0, 0)",-6.68275260925293,-1.0968856811523438,-63.960662841796875,-9.272270202636719,12.338294982910156,-34.242286682128906,-1.5149192810058594,-11.808769226074219,-17.45781898498535,2.11981201171875,-14.608024597167969,-2.2865371704101562,"(47.8378, -27.8708, 47.5448)",1.9115371704101562,0.3345184326171875,-60.96375274658203,0.26569557189941406,17.113815307617188,-38.5065803527832,0.23870849609375,-11.351341247558594,-22.11639404296875,0.10451316833496094,-15.757957458496094,-4.645908355712891,"(19.8532, -36.6911, 57.4615)",9.853605270385742,1.475006103515625,-53.849002838134766,-0.7703595161437988,7.5426025390625,-38.3182258605957,-0.8197750449180603,-0.346099853515625,-24.202104568481445,-0.7285885810852051,-3.078277587890625,-16.025249481201172,"(4.13732, -52.7785, 64.0009)",15.646273612976074,4.343635559082031,-48.02250671386719,16.703950881958008,6.661369323730469,-25.143646240234375,8.707019805908203,0.3588714599609375,-14.712038040161133,7.024875640869141,-2.19287109375,-13.150096893310547,"(-47.6126, -51.2099, 30.9517)"
