1181724,1973-04-24 03:30:36,165.27459352200646,180.55551300296295,180.54965608187854,178.87316915869596,172.1648737261077,57.635831351014865,64.31132654601194,70.6820140387738,65.64262358248482,53.4913680773465,0.5549641929862098,1.3170165467119685,1.2959863456465843,1.2827007248408309,1.2446445092367822,-0.00038605780583487917,-1.5092425026356078,1.5130496824438293,1.4305470622715142,1.364806796568772,-21.72116470336914,6.028264045715332,14.963502883911133,12.029691696166992,-22.417709350585938,-5.4279022216796875,-0.9268341064453125,7.0068206787109375,14.238354682922363,-7.479921340942383,4.359714508056641,10.978322982788086
1181725,1973-04-24 03:30:44,165.32899246196953,180.60302881179663,180.60947148021413,178.94909431795986,172.26398657876655,57.705062632488136,64.33439736931491,70.62777344252189,65.62276922775894,53.52039550426817,0.5540127930709225,1.3262375056763833,1.3071482227389446,1.2928186093814003,1.2542591457349146,-0.0037438072296113786,-1.5111319433740857,1.512420481045458,1.4283034427899624,1.3642672020179292,-21.250593185424805,6.135725021362305,15.048694610595703,12.066057205200195,-22.37866973876953,-5.3610992431640625,-0.8901901245117188,6.91845703125,14.118785858154297,-7.461214065551758,4.2783203125,11.06580924987793
1181726,1973-04-24 03:30:53,165.3926449059354,180.65970800394132,180.67947057038182,179.03644736793333,172.37614480855828,57.7677411639326,64.36692897802399,70.5516834495023,65.56825466643791,53.532718185116096,0.5518658280201669,1.336552972627868,1.3160865279077134,1.3034197362401212,1.2641033628136296,-0.007467478930102717,-1.5139867791369603,1.514080264241361,1.4278631055006572,1.3647820139102012,-20.80941390991211,6.199887275695801,15.151796340942383,12.111128807067871,-22.31439208984375,-5.4277496337890625,-0.7724151611328125,6.857246398925781,13.943511009216309,-7.233736038208008,4.123296737670898,11.09040641784668
1181727,1973-04-24 03:31:02,165.47313738850167,180.72604226854637,180.7629838761242,179.14332972205872,172.51796634992502,58.12543776972816,64.37996080112406,70.50093457521484,65.4960796601867,53.56194806949428,0.5137482861858432,1.347442404656876,1.32310671302712,1.3133751604379278,1.2760095146147545,-0.019727225615960586,-1.5154281027624332,1.5166949038193096,1.430120360805666,1.3653896438275754,-19.333587646484375,6.244895935058594,15.243413925170898,12.246797561645508,-22.94061279296875,-5.5333709716796875,-0.63885498046875,6.9011383056640625,14.287461280822754,-7.028383255004883,4.027383804321289,10.948749542236328
1181728,1973-04-24 03:31:10,165.57604675349515,180.81121889474358,180.8570761963363,179.25147474751887,172.64997354478004,58.39817679220833,64.36254123087458,70.45838176968891,65.42782017293582,53.56115676450275,0.4845406490179532,1.35753288464311,1.3339587249565124,1.3207260782431256,1.286548376085817,-0.02887717232336282,-1.5157246434687175,1.5161185767753835,1.4330060569630172,1.3671235227608516,-18.211162567138672,6.337695121765137,15.232770919799805,12.372424125671387,-23.37896728515625,-5.458732604980469,-0.7508163452148438,6.9660491943359375,14.53670883178711,-7.098783493041992,4.2194366455078125,10.819522857666016
1181729,1973-04-24 03:31:19,165.6359521795721,180.8593314229282,180.9157789017151,179.32514922388557,172.74686948387364,58.73301554629802,64.33673380460888,70.41633561900665,65.35964715992354,53.560161335953616,0.44635878264389606,1.3657472529631773,1.3444017574262563,1.3301758107202368,1.2966275912445766,-0.0387138414187283,-1.5155510049304735,1.5150390409201964,1.4337641824918108,1.3679981588035628,-16.935060501098633,6.430055618286133,15.269047737121582,12.44161319732666,-23.958511352539062,-5.336296081542969,-0.7849273681640625,6.950408935546875,14.881765365600586,-7.231176376342773,4.316694259643555,10.789361953735352
1181730,1973-04-24 03:31:28,165.67905433887634,180.89242051101888,180.9570839753025,179.37826137537374,172.81847230713362,58.97336756547938,64.3290802949556,70.39117274885517,65.29153057049176,53.55970902943963,0.4228587175634586,1.3760249950790395,1.356355547172847,1.339267723816921,1.3070881397786658,-0.04441378992383169,-1.5173830414208245,1.5117195210598107,1.434101106905539,1.3677860707369518,-16.13390350341797,6.546295166015625,15.272035598754883,12.52552604675293,-24.091392517089844,-5.211090087890625,-0.9166946411132812,6.942695617675781,14.92853832244873,-7.368110656738281,4.5434722900390625,10.743249893188477
1181731,1973-04-24 03:31:36,165.74787193620594,180.94689390820542,181.01327869850374,179.43920068610223,172.89007488672237,59.19063805642163,64.3332442715033,70.42651237523928,65.21994502182338,53.5610061581945,0.4093835379327458,1.387050557230098,1.3686649986233406,1.3476658896855942,1.3177011483208976,-0.04683193340036778,-1.5202327169364824,1.504903285396363,1.434546451965756,1.3663896188345273,-15.603415489196777,6.689483642578125,15.224629402160645,12.630249977111816,-23.896759033203125,-5.039588928222656,-1.1798095703125,6.95245361328125,14.822484016418457,-7.630191802978516,5.0033111572265625,10.661117553710938
1181732,1973-04-24 03:31:45,165.81121279328374,180.9955402345447,181.06420636038496,179.49563655739746,172.958287713631,59.42843614316411,64.33647593554878,70.37297898036806,65.17570669865094,53.5605563102856,0.39687609271895286,1.398321728345927,1.3788032879124252,1.35708319512172,1.3274981906337224,-0.048404109961245806,-1.5232726494564799,1.5035342907824012,1.4328968373238704,1.3656170209204777,-15.090839385986328,6.768856048583984,15.286352157592773,12.67568588256836,-23.604034423828125,-5.050689697265625,-1.19561767578125,6.884918212890625,14.707710266113281,-7.554006576538086,4.996309280395508,10.711414337158203
1181733,1973-04-24 03:31:54,165.87710442517314,181.04611746144465,181.11530062858571,179.55022912580114,173.02220976863646,59.64686538295461,64.35513246689979,70.31508166578172,65.1070540376727,53.59133752441351,0.3856952400997447,1.4099241566381597,1.3865403449651783,1.3664378458709745,1.338109472099718,-0.049134243345652875,-1.527251945670934,1.5036134863018276,1.4325033230744353,1.3623595951182679,-14.635746955871582,6.817817687988281,15.35635757446289,12.79354476928711,-23.251495361328125,-5.177955627441406,-1.1540679931640625,6.881324768066406,14.519140243530273,-7.322845458984375,4.953168869018555,10.602109909057617
