1592455,1973-06-05 00:53:20,137.69629882520255,153.01109983336448,152.902660604647,151.21568685336695,144.50916400521575,63.27754850707431,45.76678659314131,47.12754683450378,37.37659447230442,31.583003113564516,0.12051482457969481,2.0146351224239036,2.009593742687465,2.1028391271937985,2.112837706582326,-0.04991228773472104,-0.9924776535411974,-0.9262169423291362,-0.5833052052594934,-0.5897163234455437,-1.2402857415671775,9.522951126098633,6.035863876342773,16.1644287109375,7.977036476135254,-18.92371368408203,-5.611167907714844,6.844886779785156,7.8774566650390625,34.94514083862305,4.725368499755859,20.13806915283203,-4.363201141357422
1592456,1973-06-05 00:53:28,137.70169672007506,153.0146800668179,152.903755823138,151.21410813466454,144.5045999221703,63.35890242171104,45.82484961576336,47.193699859892085,37.37655019964938,31.594788428552363,0.10600525747906603,2.011917237098186,2.0067105851356444,2.1029873126628753,2.1130198826263347,-0.04881857155530942,-0.9937715000822779,-0.9269801541147462,-0.5839558310080258,-0.5905533481699574,-1.260206949009408,9.844003677368164,6.020315170288086,16.177587509155273,7.997411727905273,-18.9898681640625,-5.620521545410156,6.9044189453125,7.872772216796875,34.86542892456055,4.746274948120117,20.09309959411621,-4.3602447509765625
1592457,1973-06-05 00:53:37,137.7019684290231,153.01361505373993,152.90052407823532,151.2084982484201,144.49624647329588,63.41820767351822,45.917099034023174,47.2705146789054,37.37894943853269,31.60788707528658,0.09337762948482761,2.00812570536127,2.0036611704315663,2.103055552521127,2.11332961869856,-0.047913264487119966,-0.9960432419350217,-0.9281152851798137,-0.5846969024980463,-0.591721545110541,-1.2789187860676066,10.08631706237793,6.003698348999023,16.192481994628906,8.019414901733398,-19.0804443359375,-5.609764099121094,6.96624755859375,7.8694000244140625,34.766151428222656,4.7802276611328125,20.063650131225586,-4.367061614990234
1592458,1973-06-05 00:53:46,137.69577555555597,153.00695374540612,152.89143029444892,151.1965674353838,144.48069710966962,63.501393674794,46.01352666229343,47.38564700639287,37.38139141359027,31.61933325564051,0.08105229482480794,2.003743242978382,1.9999701249209658,2.1031485886951096,2.113556854441558,-0.04714934902318733,-0.9984764247558405,-0.9306260894442261,-0.5856371543737215,-0.5929031570187625,-1.303086130067328,10.361928939819336,5.969551086425781,16.219890594482422,8.039058685302734,-19.166603088378906,-5.6087646484375,7.043731689453125,7.867317199707031,34.67637634277344,4.750249862670898,20.0872859954834,-4.3668975830078125
1592459,1973-06-05 00:53:54,137.68988835180645,153.0006853876136,152.88293662404422,151.18545345916584,144.46622412109673,63.57516979036172,46.09631154027976,47.53267020417108,37.384841231859475,31.632955203877955,0.07076379446831446,1.9998344246478321,1.995570055057589,2.103333603279117,2.1138494734858786,-0.04630134692950092,-1.0004609446939452,-0.9339693092360665,-0.586859650961654,-0.5942001363610981,-1.325780394344953,10.597660064697266,5.926473617553711,16.25265884399414,8.064647674560547,-19.229522705078125,-5.639259338378906,7.138099670410156,7.8672943115234375,34.601402282714844,4.674247741699219,20.131284713745117,-4.354499816894531
1592460,1973-06-05 00:54:03,137.67776449266097,152.9887754093167,152.8683573473323,151.16763048998433,144.44403563686188,63.65077541866027,46.23116323421649,47.64990951861391,37.389974427971055,31.647772479830707,0.06197699119698421,1.9948603868322694,1.9914918196621012,2.1035524922822675,2.114237060296789,-0.045551453575957336,-1.0042734469744763,-0.9364147478285217,-0.5884571873368489,-0.5958266761218911,-1.3550884162504673,10.795089721679688,5.90186882019043,16.278831481933594,8.092901229858398,-19.308494567871094,-5.630760192871094,7.2105255126953125,7.86920166015625,34.470367431640625,4.7081298828125,20.115726470947266,-4.338356018066406
1592461,1973-06-05 00:54:12,137.67089265477102,152.98314242179364,152.86090930910106,151.1577463106292,144.4305347366522,63.72578296845991,46.390553847913964,47.78478560780498,37.39526310046176,31.667074570902844,0.05390350522536191,1.9893854283172188,1.9869934188720038,2.103760689801861,2.114688063695866,-0.04480319444206209,-1.0087294686376869,-0.9393286719846523,-0.590020657593959,-0.597957207131058,-1.3777269717970242,10.965641021728516,5.881872177124023,16.30645179748535,8.122093200683594,-19.393173217773438,-5.6212005615234375,7.295814514160156,7.866127014160156,34.31902313232422,4.74946403503418,20.12328338623047,-4.337726593017578
1592462,1973-06-05 00:54:20,137.66513269663037,152.978420023516,152.85459288226522,151.14928801650748,144.4189225521048,63.812996374698194,46.5328797237498,47.951945450857025,37.39944777881934,31.683348661960032,0.04576329482276078,1.9840940216237524,1.9818125369036022,2.103896553446293,2.1150779138398232,-0.04402459329260915,-1.0124928827161213,-0.9431117554807386,-0.5911203214635574,-0.5999035188350497,-1.3952378694860457,11.153482437133789,5.849956512451172,16.346752166748047,8.140161514282227,-19.458885192871094,-5.6371307373046875,7.408638000488281,7.860084533691406,34.19699478149414,4.7283477783203125,20.191162109375,-4.3537445068359375
1592463,1973-06-05 00:54:29,137.65989558952825,152.97413877147875,152.84885234348377,151.14160162572972,144.40836091070906,63.874040582694896,46.68941691387782,48.096724948862544,37.405046346778185,31.69985348144336,0.04130535947773075,1.9785021069119337,1.9769932931676042,2.1041155919082564,2.115663311651076,-0.043322444801326104,-1.016530915804689,-0.9461617114439317,-0.5924340923412021,-0.6021899151378978,-1.4111617086698658,11.246976852416992,5.834407806396484,16.379209518432617,8.15817642211914,-19.529205322265625,-5.6333770751953125,7.507904052734375,7.856788635253906,34.07807922363281,4.750148773193359,20.214984893798828,-4.373264312744141
1592464,1973-06-05 00:54:38,137.65529077704142,152.97031035770942,152.84304118556008,151.1332533111606,144.39637536864078,63.931276492435515,46.885377264877654,48.34190922206688,37.41304014483529,31.715889593104254,0.03823052430090648,1.9721015294137072,1.9707555458147492,2.1043712592275945,2.116011425387858,-0.0426538254208348,-1.0219090337432257,-0.9526049723863055,-0.5940189670975715,-0.6038079936431777,-1.4318380789110208,11.313556671142578,5.796684265136719,16.437280654907227,8.179899215698242,-19.618377685546875,-5.6576690673828125,7.648155212402344,7.8590850830078125,33.91379165649414,4.660835266113281,20.387773513793945,-4.353691101074219
1592465,1973-06-05 00:54:46,137.64952573557667,152.96456864826385,152.83504692609873,151.12251487588227,144.3820068623698,63.977904508014106,47.07242142253561,48.52737852993252,37.42157936067124,31.733056700567072,0.035716732590554676,1.9657552572036578,1.964870253548482,2.104711686565546,2.1165127543291957,-0.042032799691211896,-1.0269420387217734,-0.9566543595887755,-0.5957688239652692,-0.60580125473523,-1.4524284314563118,11.3583984375,5.775949478149414,16.475109100341797,8.201700210571289,-19.708473205566406,-5.666191101074219,7.7694549560546875,7.861839294433594,33.76593780517578,4.68058967590332,20.42752456665039,-4.34051513671875
1592466,1973-06-05 00:54:55,137.64393304312156,152.95900783521475,152.82726728340958,151.11203855768485,144.36794867794688,64.01557902679653,47.22755643985043,48.70035880600876,37.42933437074789,31.757017043706316,0.034292906005497885,1.9604927222937645,1.959429883349614,2.10492730268651,2.1172814414181502,-0.04157280608692334,-1.0311689414612917,-0.9604933703641729,-0.5972098449591179,-0.6085971167916301,-1.472638748002879,11.385627746582031,5.754457473754883,16.51068687438965,8.227198600769043,-19.782943725585938,-5.688758850097656,7.882415771484375,7.8556365966796875,33.644264221191406,4.682106018066406,20.47970199584961,-4.370838165283203
