,Time, thumbProximal_L_X, thumbProximal_L_Y, thumbProximal_L_Z, thumbDistal_L_X, thumbDistal_L_Y, thumbDistal_L_Z, thumbEF_L_X, thumbEF_L_Y, thumbEF_L_Z, indexProximal_L_X, indexProximal_L_Y, indexProximal_L_Z, indexMedial_L_X, indexMedial_L_Y, indexMedial_L_Z, indexDistal_L_X, indexDistal_L_Y, indexDistal_L_Z, indexEF_L_X, indexEF_L_Y, indexEF_L_Z, middleProximal_L_X, middleProximal_L_Y, middleProximal_L_Z, middleMedial_L_X, middleMedial_L_Y, middleMedial_L_Z, middleDistal_L_X, middleDistal_L_Y, middleDistal_L_Z, middleEF_L_X, middleEF_L_Y, middleEF_L_Z, ringProximal_L_X, ringProximal_L_Y, ringProximal_L_Z, ringMedial_L_X, ringMedial_L_Y, ringMedial_L_Z, ringDistal_L_X, ringDistal_L_Y, ringDistal_L_Z, ringEF_L_X, ringEF_L_Y, ringEF_L_Z, pinkyProximal_L_X, pinkyProximal_L_Y, pinkyProximal_L_Z, pinkyMedial_L_X, pinkyMedial_L_Y, pinkyMedial_L_Z, pinkyDistal_L_X, pinkyDistal_L_Y, pinkyDistal_L_Z, pinkyEF_L_X, pinkyEF_L_Y, pinkyEF_L_Z, palm_L_X, palm_L_Y, palm_L_Z, wrist_L_X, wrist_L_Y, wrist_L_Z, handBaseRadius_L_X, handBaseRadius_L_Y, handBaseRadius_L_Z, elbow_L_X, elbow_L_Y, elbow_L_Z, armFrontRadius_L_X, armFrontRadius_L_Y, armFrontRadius_L_Z, armFrontUlna_L_X, armFrontUlna_L_Y, armFrontUlna_L_Z, armBackLateral_L_X, armBackLateral_L_Y, armBackLateral_L_Z, armBackMedial_L_X, armBackMedial_L_Y, armBackMedial_L_Z
188,22:16:55.301 PM,-0.08041728,-0.06567645,0.4430136,-0.08598749,-0.07329278,0.4691623,-0.09893331,-0.08036481,0.481266,-0.08723695,-0.02802715,0.4668764,-0.08190178,-0.05965072,0.4809646,-0.08552857,-0.07043044,0.4648711,-0.08907481,-0.06963795,0.451423,-0.1070012,-0.02837779,0.4680842,-0.09603649,-0.06405273,0.4803925,-0.09650003,-0.07387188,0.4593946,-0.0995941,-0.06988622,0.4449276,-0.1266274,-0.03251757,0.4644067,-0.114405,-0.06445432,0.4769643,-0.1125927,-0.0739194,0.4565372,-0.1148815,-0.07055496,0.4418572,-0.1435595,-0.04053427,0.4603799,-0.1305154,-0.06285664,0.473135,-0.1273092,-0.07036673,0.4594375,-0.1291087,-0.06873973,0.4455949,-0.1101892,-0.03994572,0.4485067,-0.1238082,-0.06317911,0.3861952,-0.09328789,-0.06079771,0.4005152,-0.2121615,-0.2137654,0.2191608,-0.1102645,-0.0732142,0.3706018,-0.1461873,-0.06820263,0.3850852,-0.1942001,-0.2162712,0.2119191,-0.2301229,-0.2112596,0.2264025
189,22:16:55.345 PM,-0.08036787,-0.06551152,0.4430657,-0.0859295,-0.07312918,0.4692158,-0.09886657,-0.08024313,0.4813043,-0.08728193,-0.02782375,0.4668639,-0.08178729,-0.05940709,0.480981,-0.08542921,-0.07015586,0.4648702,-0.08901593,-0.06933887,0.4514343,-0.1070438,-0.02825889,0.4680833,-0.09590689,-0.06386229,0.4804439,-0.09638325,-0.07369913,0.4594546,-0.09953073,-0.06972496,0.4449959,-0.1266537,-0.03248966,0.4644229,-0.1142859,-0.06434894,0.4770348,-0.1124495,-0.07382119,0.4566132,-0.1147649,-0.07047726,0.4419326,-0.1435529,-0.0405861,0.4604173,-0.1304081,-0.06282218,0.4732196,-0.1271796,-0.07033658,0.4595298,-0.1289975,-0.06873363,0.4456867,-0.1101921,-0.03986928,0.4485245,-0.1238762,-0.06309687,0.3861961,-0.09322665,-0.0607176,0.400554,-0.2149118,-0.2105952,0.2178521,-0.1105658,-0.07294217,0.3702841,-0.1462902,-0.0680014,0.3852738,-0.1970496,-0.2130656,0.2103573,-0.232774,-0.2081248,0.225347
190,22:16:55.387 PM,-0.08050156,-0.06541874,0.4430635,-0.08606579,-0.07301213,0.4692201,-0.09900184,-0.08012088,0.4813128,-0.08745146,-0.02770297,0.4668176,-0.08193861,-0.05926967,0.4809648,-0.08558599,-0.07001407,0.4648524,-0.08917813,-0.06919335,0.4514181,-0.1072136,-0.02814932,0.4680282,-0.09605276,-0.0637303,0.4804319,-0.09654153,-0.07359456,0.4594557,-0.09970307,-0.06963451,0.4449962,-0.1268192,-0.03239664,0.4643634,-0.1144371,-0.06423323,0.4770186,-0.1125867,-0.07372302,0.4566064,-0.1148987,-0.0703924,0.4419223,-0.1437113,-0.04050824,0.4603589,-0.1305594,-0.06271875,0.4731983,-0.1273195,-0.07024743,0.459519,-0.1291333,-0.06865941,0.4456736,-0.1103454,-0.03978336,0.4484808,-0.1240867,-0.06296018,0.3861207,-0.09334424,-0.06067395,0.4005414,-0.2175712,-0.2073473,0.2164215,-0.1109824,-0.07265145,0.369945,-0.1465394,-0.06770761,0.3853266,-0.1997927,-0.2098192,0.2087307,-0.2353497,-0.2048753,0.2241123
191,22:16:55.432 PM,-0.08092996,-0.06516612,0.4432721,-0.08651494,-0.07275003,0.4694271,-0.09942024,-0.07990341,0.4815263,-0.08810227,-0.02745238,0.4669585,-0.0824827,-0.05898164,0.4811471,-0.08604805,-0.06975318,0.4650344,-0.08961415,-0.0689559,0.4515918,-0.1078662,-0.02798951,0.4681026,-0.09657388,-0.06349784,0.4805951,-0.09696641,-0.07341428,0.4596415,-0.1001108,-0.0695035,0.445165,-0.1274392,-0.03233127,0.4643754,-0.1149529,-0.06409472,0.4771117,-0.1129857,-0.07360356,0.4567194,-0.1152591,-0.07030982,0.4420209,-0.1442798,-0.040525,0.4603213,-0.1310681,-0.06266329,0.4732239,-0.1277406,-0.07019964,0.4595699,-0.1295083,-0.06864426,0.4457149,-0.1108776,-0.03965591,0.4485556,-0.1243927,-0.06284744,0.3861375,-0.0936172,-0.06051123,0.4006935,-0.2187588,-0.2055861,0.215539,-0.1113679,-0.07240637,0.3698195,-0.146854,-0.06756237,0.3853956,-0.2010158,-0.2080081,0.207751,-0.2365018,-0.2031641,0.2233271
192,22:16:55.473 PM,-0.08116347,-0.06526393,0.4434157,-0.08670973,-0.07287621,0.4695706,-0.09956667,-0.08006085,0.4817027,-0.08841159,-0.02754106,0.467118,-0.08270084,-0.05905209,0.4813107,-0.08628032,-0.06986891,0.4652314,-0.08988018,-0.0691084,0.4517958,-0.1081748,-0.02812187,0.4682523,-0.09679369,-0.06359774,0.4807565,-0.0972004,-0.07356699,0.4598283,-0.1003755,-0.06970128,0.4453463,-0.1277365,-0.03250428,0.4645132,-0.1151877,-0.06424467,0.4772455,-0.1131777,-0.07376799,0.4568641,-0.1154447,-0.0704899,0.4421611,-0.1445573,-0.04073246,0.4604465,-0.131302,-0.06285322,0.4733345,-0.1279388,-0.07039437,0.4596918,-0.1296933,-0.06885231,0.4458337,-0.1111514,-0.0397841,0.4486974,-0.1246374,-0.0629542,0.3862643,-0.09382237,-0.06057547,0.4008323,-0.2198061,-0.2053265,0.215806,-0.1116855,-0.07250016,0.3698809,-0.1471061,-0.06764547,0.3856018,-0.2020958,-0.2077538,0.2079455,-0.2375164,-0.2028991,0.2236664
193,22:16:55.517 PM,-0.0813055,-0.06526944,0.4434944,-0.08683621,-0.07295597,0.4696309,-0.09966712,-0.0802038,0.481753,-0.08868231,-0.02759519,0.467268,-0.08287025,-0.05910356,0.4814254,-0.08641804,-0.06991772,0.4653374,-0.0900225,-0.06915985,0.4519028,-0.1084444,-0.02823955,0.4683878,-0.09694753,-0.06369492,0.4808441,-0.09735301,-0.07365726,0.4599126,-0.1005578,-0.06979528,0.4454361,-0.1279899,-0.03267513,0.4646268,-0.1153518,-0.0643979,0.4773147,-0.113293,-0.0738886,0.4569229,-0.115557,-0.07059757,0.4422224,-0.1447823,-0.04094733,0.4605324,-0.1314681,-0.06304969,0.4733911,-0.1280659,-0.07056485,0.4597439,-0.1298098,-0.06901221,0.4458855,-0.1113717,-0.03987198,0.4488078,-0.1247955,-0.06291543,0.3863082,-0.09394631,-0.06051412,0.4009131,-0.2206353,-0.2041457,0.2152763,-0.1119077,-0.07235428,0.3698126,-0.1472673,-0.0675996,0.3857006,-0.2029555,-0.206523,0.2073323,-0.2383151,-0.2017683,0.2232203
194,22:16:55.554 PM,-0.08141224,-0.06521167,0.4434016,-0.08690421,-0.07287763,0.4695523,-0.09970786,-0.08011995,0.4817064,-0.08877161,-0.02749637,0.4671402,-0.08291214,-0.05897839,0.4813367,-0.08648696,-0.06980418,0.4652625,-0.09011759,-0.06906341,0.451834,-0.1085318,-0.02815285,0.4682866,-0.09699736,-0.06358357,0.4807783,-0.09741526,-0.07355472,0.4598512,-0.1006352,-0.06970461,0.445375,-0.1280792,-0.03260596,0.4645562,-0.1154033,-0.06430385,0.4772686,-0.1133681,-0.07380788,0.4568807,-0.1156546,-0.07053228,0.4421802,-0.1448713,-0.04089423,0.4604931,-0.1315264,-0.06297001,0.4733657,-0.1281389,-0.07049586,0.4597206,-0.1299023,-0.06896047,0.4458629,-0.1114767,-0.03980966,0.4487237,-0.1249943,-0.06287915,0.3862445,-0.09409986,-0.06049475,0.4008299,-0.2216653,-0.2030683,0.2148243,-0.1121819,-0.07224298,0.3696477,-0.1474737,-0.06753422,0.3856993,-0.2040194,-0.2054226,0.2067985,-0.2393112,-0.2007139,0.2228501
195,22:16:55.595 PM,-0.08156694,-0.06503722,0.4432774,-0.08703882,-0.07265301,0.469447,-0.0998279,-0.07987083,0.481631,-0.08890906,-0.02726361,0.4669438,-0.08303325,-0.05871111,0.4812098,-0.08662379,-0.06956537,0.4651583,-0.09026689,-0.06885277,0.4517317,-0.1086683,-0.02791914,0.4681056,-0.09712494,-0.06331612,0.4806844,-0.09754327,-0.07332689,0.4597762,-0.100764,-0.0695112,0.445291,-0.1282181,-0.03238136,0.4643984,-0.115532,-0.06404518,0.4771852,-0.113511,-0.07359019,0.456815,-0.1158071,-0.07034853,0.4421085,-0.1450125,-0.04067914,0.4603644,-0.1316594,-0.06272027,0.4732879,-0.1282811,-0.07027611,0.4596571,-0.1300533,-0.06877342,0.4457968,-0.1116264,-0.03961639,0.4485689,-0.1251857,-0.06281532,0.3861468,-0.09428231,-0.06039876,0.4007053,-0.221936,-0.2033903,0.2150877,-0.1123817,-0.072213,0.3695627,-0.1476647,-0.06747513,0.3856251,-0.2042945,-0.2057592,0.2070565,-0.2395775,-0.2010213,0.2231188
196,22:16:55.631 PM,-0.0817145,-0.0649213,0.4432894,-0.08721633,-0.07245412,0.4694767,-0.100026,-0.07962976,0.481664,-0.08908051,-0.0270852,0.4668393,-0.08325631,-0.05850658,0.4811838,-0.08680783,-0.06938231,0.4651382,-0.09041325,-0.06868897,0.4517003,-0.1088415,-0.02772735,0.4679799,-0.09733681,-0.06309697,0.4806706,-0.0977156,-0.07315841,0.459786,-0.1009044,-0.06937958,0.4452841,-0.1283891,-0.03219061,0.464263,-0.1157338,-0.06382413,0.4771549,-0.113696,-0.07342502,0.4568126,-0.1159742,-0.07022272,0.4420947,-0.1451831,-0.04049179,0.4602339,-0.1318562,-0.06250159,0.4732375,-0.1284667,-0.07009768,0.4596319,-0.1302229,-0.06863327,0.4457655,-0.1117827,-0.03948063,0.4484743,-0.1252979,-0.06279908,0.3860771,-0.09439322,-0.0604127,0.4006925,-0.2223821,-0.2025063,0.214497,-0.1125191,-0.0721506,0.3694475,-0.1477852,-0.06741828,0.3855487,-0.2047491,-0.2048725,0.2064465,-0.2400151,-0.2001402,0.2225476
197,22:16:55.672 PM,-0.08183779,-0.0648077,0.4434101,-0.0873835,-0.07226633,0.4696094,-0.1002193,-0.07941107,0.4817874,-0.08928741,-0.02693455,0.4668542,-0.08351427,-0.05833587,0.4812632,-0.08700509,-0.06921588,0.4652071,-0.09055871,-0.06852442,0.4517554,-0.1090507,-0.02757479,0.4679547,-0.09757821,-0.06290962,0.4807708,-0.09788631,-0.07301266,0.4599051,-0.101028,-0.06926632,0.4453845,-0.1285902,-0.03204855,0.4642079,-0.1159618,-0.06364271,0.4772221,-0.1138814,-0.07329367,0.4569079,-0.1161283,-0.07013032,0.4421768,-0.1453752,-0.04036094,0.4601647,-0.1320769,-0.06233105,0.4732643,-0.1286592,-0.06996213,0.4596854,-0.1303869,-0.06853342,0.4458117,-0.1119501,-0.03937829,0.4484732,-0.1253286,-0.06290166,0.3861317,-0.09445872,-0.06043221,0.4007822,-0.2219069,-0.2040447,0.2154437,-0.1125024,-0.0723834,0.3696126,-0.1478125,-0.06753422,0.3855819,-0.2042519,-0.2064693,0.207459,-0.239562,-0.2016201,0.2234283
198,22:16:55.714 PM,-0.08191682,-0.06479551,0.4436012,-0.08748791,-0.07223478,0.4698006,-0.1003318,-0.07939234,0.4819625,-0.08947849,-0.0269251,0.4669956,-0.08367337,-0.05831023,0.481427,-0.08710966,-0.06920581,0.4653698,-0.09063761,-0.0685204,0.451911,-0.1092419,-0.02760299,0.4680701,-0.09772214,-0.06289957,0.4809489,-0.09795687,-0.0730388,0.4600998,-0.1010726,-0.06932074,0.4455664,-0.1287676,-0.03211904,0.4643016,-0.1160955,-0.06367087,0.4773759,-0.1139632,-0.07335247,0.4570817,-0.1161933,-0.07021758,0.4423419,-0.1455307,-0.0404686,0.4602444,-0.1322074,-0.06239815,0.4733864,-0.1287517,-0.07004441,0.4598256,-0.1304599,-0.06864002,0.4459471,-0.1120918,-0.03943264,0.4485971,-0.1253604,-0.06304313,0.3862653,-0.0944945,-0.06050232,0.4009521,-0.2219214,-0.2044081,0.2157511,-0.1125354,-0.07253154,0.3697493,-0.1478416,-0.06769122,0.38573,-0.2042683,-0.2068283,0.2077608,-0.2395745,-0.201988,0.2237415
199,22:16:55.749 PM,-0.08201767,-0.06486443,0.4437338,-0.08757875,-0.07235587,0.4699205,-0.1004132,-0.07956457,0.482062,-0.08966407,-0.02705456,0.4671822,-0.08377522,-0.05842669,0.481608,-0.08716511,-0.06934714,0.4655577,-0.09068632,-0.06867936,0.4520963,-0.1094257,-0.02778339,0.4682567,-0.09781381,-0.06305385,0.4811246,-0.09801448,-0.07320957,0.4602831,-0.1011362,-0.06951122,0.4457459,-0.1289402,-0.03234257,0.4644825,-0.1161911,-0.0638694,0.4775422,-0.114022,-0.07354864,0.4572507,-0.1162523,-0.07042119,0.4425094,-0.1456827,-0.0407279,0.4604137,-0.1323068,-0.06263588,0.4735384,-0.1288225,-0.07027215,0.4599793,-0.1305253,-0.06887069,0.4460998,-0.1122472,-0.039591,0.4487662,-0.1254937,-0.06311412,0.3863929,-0.09460008,-0.06054537,0.4010887,-0.2225446,-0.2037399,0.2155451,-0.1127178,-0.07252257,0.3697932,-0.1479747,-0.06776826,0.3859079,-0.2049162,-0.2061171,0.2074878,-0.2401731,-0.2013628,0.2236024
200,22:16:55.786 PM,-0.08214688,-0.06507118,0.4438914,-0.08769392,-0.07265879,0.4700533,-0.10052,-0.07993405,0.4821641,-0.08979976,-0.02730855,0.4674329,-0.08378678,-0.05865508,0.4818631,-0.08716168,-0.06961009,0.4658333,-0.09070522,-0.06896609,0.4523765,-0.1095578,-0.02809031,0.4685365,-0.09783545,-0.06333169,0.4813838,-0.0980126,-0.07349202,0.4605445,-0.1011504,-0.06980677,0.4460074,-0.1290666,-0.03268977,0.4647816,-0.1162222,-0.06418832,0.4778161,-0.1140417,-0.07385653,0.4575206,-0.1162925,-0.07072783,0.4427826,-0.1457941,-0.04110755,0.4607182,-0.1323509,-0.06299047,0.4738159,-0.128854,-0.07061413,0.4602529,-0.1305693,-0.06921116,0.4463751,-0.1123798,-0.03985678,0.4490213,-0.125672,-0.06328638,0.3866284,-0.09475446,-0.0606481,0.4012644,-0.2227201,-0.2043637,0.2161526,-0.1129054,-0.07268916,0.3700183,-0.1481434,-0.06799133,0.3861909,-0.2051011,-0.2067126,0.2080664,-0.2403391,-0.2020148,0.2242389
201,22:16:55.827 PM,-0.08220609,-0.06536674,0.4441188,-0.08772543,-0.07306519,0.4702542,-0.1005319,-0.08041069,0.4823433,-0.08988343,-0.02767894,0.4677913,-0.08378609,-0.05905277,0.4821265,-0.08713881,-0.06997569,0.4660701,-0.09068988,-0.06929739,0.452617,-0.1096382,-0.02850749,0.4689192,-0.09782493,-0.06375061,0.4816782,-0.09797516,-0.07387742,0.4608223,-0.1011228,-0.07017517,0.4462917,-0.129142,-0.03313693,0.4651755,-0.1162143,-0.06463441,0.47813,-0.114026,-0.074265,0.4578175,-0.1162961,-0.07111309,0.4430874,-0.1458567,-0.04157761,0.4611067,-0.1323538,-0.06345949,0.4741446,-0.1288462,-0.07105468,0.4605685,-0.1305725,-0.06963241,0.446694,-0.1124613,-0.04021485,0.4493686,-0.125834,-0.06340192,0.3868928,-0.09485603,-0.06080809,0.4015186,-0.2239488,-0.2026017,0.2154868,-0.1131683,-0.07263807,0.3701129,-0.1483112,-0.06808575,0.3865321,-0.2063774,-0.2048779,0.2072772,-0.2415203,-0.2003256,0.2236964
202,22:16:55.865 PM,-0.08216631,-0.06563586,0.4443133,-0.08766607,-0.07340582,0.4704317,-0.1004469,-0.08081676,0.4825079,-0.08982971,-0.02795498,0.4680185,-0.08358373,-0.05932277,0.4823028,-0.08693276,-0.0702305,0.4662353,-0.09051652,-0.06953701,0.4527917,-0.1095788,-0.02885936,0.4691871,-0.09761587,-0.06406347,0.4819143,-0.09772112,-0.0741822,0.4610542,-0.1008841,-0.07048531,0.4465255,-0.1290728,-0.03355819,0.4654792,-0.1160013,-0.06500958,0.4784013,-0.113809,-0.07463388,0.4580862,-0.1161155,-0.0714923,0.4433596,-0.1457641,-0.04205728,0.4614362,-0.132156,-0.06389052,0.4744461,-0.1286377,-0.07147753,0.4608681,-0.1303876,-0.07006872,0.4469952,-0.112399,-0.04055525,0.4496292,-0.1258307,-0.0637036,0.3871489,-0.09481736,-0.06102799,0.4017188,-0.2241289,-0.202634,0.2156296,-0.1131958,-0.07284884,0.3702961,-0.1482953,-0.06845139,0.3868498,-0.2065791,-0.2048328,0.2073528,-0.2416786,-0.2004353,0.2239064
203,22:16:55.926 PM,-0.08198378,-0.0658728,0.4444169,-0.08740628,-0.07370915,0.4705316,-0.1001227,-0.08115663,0.4826533,-0.08951242,-0.02820717,0.4682042,-0.08316764,-0.05958198,0.4824294,-0.08660389,-0.07047111,0.4663677,-0.09026415,-0.06977333,0.452945,-0.1092575,-0.02913183,0.4694224,-0.0972284,-0.0643568,0.4820288,-0.09739296,-0.07441303,0.4611389,-0.1006046,-0.07067588,0.4466312,-0.1287571,-0.0338392,0.4657545,-0.1156234,-0.06531253,0.4785597,-0.1134801,-0.07487737,0.4582113,-0.1158293,-0.07169941,0.4434993,-0.1454515,-0.04234359,0.4617352,-0.1317894,-0.06419683,0.4746548,-0.1283007,-0.07174735,0.4610489,-0.130086,-0.0703108,0.4471833,-0.1121187,-0.04078422,0.4498445,-0.1256687,-0.06380907,0.3873451,-0.09464464,-0.06112871,0.4018402,-0.2237014,-0.2027574,0.2156882,-0.1130187,-0.07290242,0.3704756,-0.148122,-0.06861056,0.3870489,-0.2061498,-0.2049033,0.2074015,-0.2412531,-0.2006115,0.2239749
204,22:16:55.972 PM,-0.08181852,-0.06574871,0.4443857,-0.08710883,-0.07361564,0.4705183,-0.09972987,-0.08108573,0.4827255,-0.08943596,-0.02815098,0.4682791,-0.08302095,-0.05952971,0.4824642,-0.08655236,-0.07040825,0.4664161,-0.09028774,-0.06970583,0.4530142,-0.1091806,-0.02908733,0.4694957,-0.09712196,-0.06434162,0.4819914,-0.09734584,-0.07433605,0.4610724,-0.1005992,-0.07054508,0.446588,-0.1286782,-0.03379516,0.4658176,-0.1155278,-0.0653031,0.4785202,-0.11339,-0.07479882,0.4581389,-0.1157496,-0.07156487,0.4434407,-0.1453688,-0.04229794,0.4617794,-0.1316934,-0.06418256,0.4746315,-0.1282066,-0.07169029,0.4610015,-0.130001,-0.07020682,0.447142,-0.112037,-0.04069652,0.4498914,-0.1255832,-0.06357169,0.3873348,-0.09455489,-0.06092401,0.4018407,-0.223713,-0.2019354,0.2152615,-0.1129432,-0.07260509,0.3704256,-0.1480362,-0.06837466,0.3870367,-0.2061665,-0.2040506,0.206956,-0.2412595,-0.1998202,0.2235671
205,22:16:56.033 PM,-0.08161681,-0.06576104,0.444496,-0.08676888,-0.07359657,0.4706656,-0.09928018,-0.0810836,0.4829749,-0.08941887,-0.02821168,0.4683992,-0.08289251,-0.05958974,0.4825348,-0.08650932,-0.0704384,0.4664854,-0.09032219,-0.06970422,0.4531071,-0.1091614,-0.02919798,0.4696118,-0.09700071,-0.06443729,0.4820509,-0.09727482,-0.07441553,0.4611247,-0.1005874,-0.07059495,0.4466616,-0.1286461,-0.03395639,0.4659309,-0.1154132,-0.0654539,0.4785735,-0.1132609,-0.07491699,0.4581786,-0.1156394,-0.07165579,0.4434895,-0.1453141,-0.0425027,0.4618914,-0.1315772,-0.06437123,0.4747053,-0.128076,-0.0718556,0.4610661,-0.1298826,-0.07035507,0.4472101,-0.111984,-0.04081956,0.45001,-0.125515,-0.06370905,0.3874506,-0.0944404,-0.06101511,0.4019683,-0.2245691,-0.2013234,0.215306,-0.1129621,-0.07268804,0.3704478,-0.1479733,-0.0684915,0.3872389,-0.2070635,-0.2034217,0.2069105,-0.2420747,-0.1992251,0.2237016
206,22:16:56.085 PM,-0.08168674,-0.06622951,0.4445849,-0.08684816,-0.07407768,0.4707489,-0.09937529,-0.08151585,0.4830717,-0.08931385,-0.02873889,0.4685918,-0.08299418,-0.06020194,0.4826321,-0.08665841,-0.07099959,0.4665591,-0.09045424,-0.07021332,0.4531789,-0.1090627,-0.02960765,0.4697898,-0.09712949,-0.06496184,0.4821227,-0.09743801,-0.07488443,0.4611707,-0.1007114,-0.07100175,0.4467151,-0.1285739,-0.03423689,0.4660842,-0.1155404,-0.06585623,0.4786294,-0.1134306,-0.07528336,0.4582134,-0.1157811,-0.07196502,0.4435326,-0.1452914,-0.04267018,0.4620116,-0.1316925,-0.06466685,0.4747532,-0.1282261,-0.0721368,0.4610972,-0.1300133,-0.07058817,0.447244,-0.1119442,-0.04115888,0.450155,-0.1256365,-0.063692,0.387486,-0.0944944,-0.06133176,0.4020696,-0.2269303,-0.1977587,0.2138516,-0.1132603,-0.07254218,0.3702873,-0.1481422,-0.0682485,0.3873212,-0.2094894,-0.1999055,0.2053346,-0.2443713,-0.1956118,0.2223686
207,22:16:56.133 PM,-0.08170494,-0.06644534,0.4449171,-0.08693196,-0.07423672,0.471085,-0.09949192,-0.08166002,0.4833834,-0.08939023,-0.02896607,0.4688392,-0.08313361,-0.06042495,0.482917,-0.08668703,-0.07124509,0.4668343,-0.09040093,-0.07047585,0.4534301,-0.1091421,-0.02983965,0.4699842,-0.0972444,-0.06518269,0.4823833,-0.09744304,-0.07513043,0.4614418,-0.1006474,-0.07127233,0.4469642,-0.1286415,-0.03448056,0.4662316,-0.115632,-0.06607863,0.4788551,-0.1134579,-0.07554647,0.4584647,-0.1157631,-0.07226627,0.4437681,-0.1453449,-0.04292507,0.462125,-0.1317734,-0.06490064,0.474932,-0.1282647,-0.07239228,0.4612988,-0.1300078,-0.07087496,0.4474365,-0.1119658,-0.04141958,0.4503579,-0.1255332,-0.06395148,0.3876477,-0.09437757,-0.06165472,0.4023492,-0.2276407,-0.1960391,0.2129765,-0.1132246,-0.07267194,0.3703346,-0.1480526,-0.06843977,0.3874936,-0.2102267,-0.1981552,0.204397,-0.2450548,-0.193923,0.221556
208,22:16:56.176 PM,-0.08129165,-0.06546174,0.4451411,-0.08637293,-0.07307535,0.47139,-0.09871759,-0.08070421,0.4837802,-0.08972052,-0.02793646,0.4685459,-0.08250222,-0.05897193,0.4830951,-0.08576276,-0.07019198,0.4672258,-0.08952809,-0.0697922,0.4538199,-0.1094361,-0.02936025,0.4697611,-0.09647592,-0.06415294,0.482642,-0.09646828,-0.07450819,0.461898,-0.09983377,-0.07104947,0.4473563,-0.1288046,-0.03460269,0.4661246,-0.1148673,-0.06563361,0.4791578,-0.1124376,-0.07537296,0.4589247,-0.1148403,-0.07242915,0.4441727,-0.1452703,-0.04357131,0.4621722,-0.131047,-0.06497595,0.4752361,-0.1273328,-0.07257819,0.461719,-0.1291193,-0.07134557,0.447834,-0.1119796,-0.04125723,0.4502868,-0.1251098,-0.06488401,0.3878799,-0.09394742,-0.06157151,0.4024765,-0.2249822,-0.2006063,0.2147104,-0.1127012,-0.0733849,0.370529,-0.1475055,-0.06995535,0.3879139,-0.20758,-0.2023211,0.2060179,-0.2423843,-0.1988916,0.2234028
209,22:16:56.213 PM,-0.08134455,-0.06546399,0.4449618,-0.08646029,-0.07307275,0.4712054,-0.0988135,-0.08070627,0.4835843,-0.08950058,-0.02792495,0.4683097,-0.0822089,-0.05897903,0.4827827,-0.08554686,-0.07021609,0.4669414,-0.08938216,-0.0698286,0.453555,-0.1092097,-0.02935985,0.4696139,-0.0961628,-0.06413688,0.4824498,-0.09624774,-0.07458363,0.4617519,-0.0996839,-0.07120425,0.447208,-0.1285909,-0.03461789,0.4660686,-0.1145744,-0.06563725,0.4790445,-0.1122082,-0.07543881,0.458834,-0.1146593,-0.0725591,0.4440772,-0.1450684,-0.04360062,0.4621981,-0.1307687,-0.06499632,0.4751932,-0.1270956,-0.07262714,0.461681,-0.1289251,-0.07143812,0.4477977,-0.1118322,-0.0412773,0.4501626,-0.1251389,-0.0649932,0.3878258,-0.09399995,-0.06162667,0.4022923,-0.2236621,-0.2016435,0.214612,-0.1126244,-0.07346033,0.3705345,-0.1475057,-0.07019111,0.3877957,-0.2062215,-0.2032781,0.2059814,-0.2411027,-0.2000089,0.2232426
210,22:16:56.254 PM,-0.08141639,-0.06532912,0.444914,-0.08653287,-0.0731034,0.4711089,-0.09879322,-0.08097634,0.4834299,-0.08957984,-0.02791508,0.4682415,-0.08169752,-0.05890861,0.4825335,-0.08493199,-0.07023786,0.4667366,-0.08885434,-0.06995144,0.4533729,-0.1092532,-0.02967885,0.4696763,-0.09552386,-0.06425753,0.482335,-0.09559704,-0.07484363,0.4617079,-0.09920175,-0.07164238,0.4471646,-0.128568,-0.03525282,0.4662535,-0.113947,-0.06607604,0.4790283,-0.1115057,-0.07590988,0.4588423,-0.1140632,-0.07314917,0.4440809,-0.14492,-0.04450233,0.4624803,-0.1301634,-0.065717,0.4752596,-0.1264252,-0.07329874,0.4617376,-0.1283209,-0.07218547,0.447857,-0.1118091,-0.0416104,0.4502248,-0.1250681,-0.0654702,0.3879322,-0.09396572,-0.06159255,0.4022042,-0.2207788,-0.2040365,0.2146638,-0.1123854,-0.07366475,0.3706323,-0.1473219,-0.07113229,0.3879054,-0.2033105,-0.2053028,0.2060273,-0.2382471,-0.2027703,0.2233004
