767215,1973-01-10 12:27:44,-1.0642890930175781,8.882537841796875,-43.15934753417969,11.319353103637695,2.2474517822265625,-27.806434631347656,13.47450065612793,-0.79193115234375,-15.647981643676758,0.0,0.0,0.0,-13.845726013183594,27.172119140625,-57.35796356201172,-1.3083000183105469,7.99420166015625,-37.0604248046875,-0.5964813232421875,2.4329833984375,-21.19470977783203,-0.34543609619140625,0.6208953857421875,-15.069681167602539,33.59809112548828,-47.789276123046875,42.334014892578125,-4.776947021484375,26.643661499023438,-55.339019775390625,1.5227165222167969,17.541412353515625,-38.747596740722656,0.40108680725097656,6.4270172119140625,-24.26927947998047,-0.0025882720947265625,2.0931854248046875,-16.460601806640625,10.059402465820312,-65.36631774902344,48.07804489135742,4.060851573944092,24.103668212890625,-49.61628723144531,2.859755754470825,12.499282836914062,-37.30982971191406,0.6208394765853882,2.4121551513671875,-24.333454132080078,-0.19445478916168213,-1.2024383544921875,-16.45276641845703,-10.868377685546875,-50.735321044921875,42.58015060424805,10.821893692016602,23.827850341796875,-44.006805419921875,-4.544964790344238,-12.337432861328125,-28.318439483642578,-6.000385284423828,-14.263626098632812,-7.66845703125,-6.0325775146484375,-13.907341003417969,-1.3564891815185547,-8.498549461364746,9.862297058105469,-1.4446182250976562
767222,1973-01-10 12:29:17,-5.284122467041016,3.8415679931640625,-43.58992385864258,9.218009948730469,-1.1534576416015625,-28.636940002441406,12.186174392700195,-2.658111572265625,-16.47665786743164,0.0,0.0,0.0,-13.279624938964844,21.869827270507812,-59.71035385131836,-0.3307666778564453,8.144622802734375,-37.049285888671875,-0.11498260498046875,1.569091796875,-21.284162521362305,-0.04155731201171875,-0.5419158935546875,-15.076629638671875,22.971826553344727,-50.76515197753906,44.66819381713867,-4.221337795257568,21.228378295898438,-57.67709732055664,1.6650266647338867,14.213775634765625,-40.082313537597656,0.4810304641723633,5.2314605712890625,-24.553325653076172,0.04835700988769531,1.74285888671875,-16.501300811767578,0.8443207740783691,-64.7001953125,52.300167083740234,4.561312675476074,18.958175659179688,-51.7593994140625,3.088465690612793,9.271697998046875,-38.22211837768555,0.8535175323486328,1.4622802734375,-24.401931762695312,0.009351730346679688,-1.2701873779296875,-16.448820114135742,-20.41237449645996,-50.43653869628906,45.97556686401367,11.34510612487793,19.0006103515625,-46.170806884765625,-4.753536224365234,-13.990219116210938,-27.50419044494629,-6.421621322631836,-14.572006225585938,-6.684332847595215,-6.474142074584961,-13.771766662597656,-0.2651224136352539,-16.098514556884766,7.991432189941406,-2.473867416381836
767229,1973-01-10 12:30:41,-4.717063903808594,-0.18109130859375,-43.8232536315918,9.02226448059082,-4.56903076171875,-28.35664176940918,12.027688980102539,-5.135711669921875,-16.000246047973633,0.0,0.0,0.0,-12.457178115844727,18.4053955078125,-61.04117202758789,-0.054962158203125,6.678192138671875,-37.34290313720703,-0.1914958953857422,1.1788482666015625,-21.30879020690918,-0.2218952178955078,-0.586761474609375,-15.073373794555664,20.747465133666992,-54.597015380859375,48.402015686035156,-3.448823928833008,17.164459228515625,-59.064361572265625,2.0661420822143555,11.833831787109375,-40.82997512817383,0.7030670642852783,4.880157470703125,-24.620220184326172,0.18721604347229004,2.0874176025390625,-16.460269927978516,-2.2137866020202637,-66.42225646972656,56.84986114501953,5.217473030090332,14.616302490234375,-53.088558197021484,3.7194862365722656,7.27044677734375,-38.597145080566406,1.3037834167480469,1.5203704833984375,-24.378467559814453,0.34187889099121094,-0.5577545166015625,-16.484817504882812,-23.917518615722656,-52.02256774902344,50.173099517822266,12.076532363891602,14.508438110351562,-47.59349822998047,-6.311803817749023,-15.293701171875,-26.477663040161133,-7.645330429077148,-14.375320434570312,-5.758479118347168,-7.547125816345215,-13.204742431640625,0.5674629211425781,-13.79413890838623,6.8284759521484375,-1.7490110397338867
767235,1973-01-10 12:31:51,-4.516059875488281,-3.223541259765625,-43.72613525390625,8.793349266052246,-6.5498809814453125,-28.038415908813477,12.332026481628418,-6.460166931152344,-15.272065162658691,0.0,0.0,0.0,-12.243868827819824,15.816207885742188,-61.80533218383789,-0.11856460571289062,5.5736236572265625,-37.52351760864258,-0.2557659149169922,0.9766387939453125,-21.318340301513672,-0.2834911346435547,-0.5022125244140625,-15.075393676757812,20.530916213989258,-56.804603576660156,51.42457580566406,-3.2614707946777344,14.441848754882812,-59.79888916015625,2.09684419631958,10.700881958007812,-41.13988494873047,0.8288913369178772,4.806793212890625,-24.6307373046875,0.3274993300437927,2.3601837158203125,-16.42117691040039,-2.9165596961975098,-68.41033172607422,60.03325653076172,5.362717628479004,11.959426879882812,-53.73515701293945,3.92783260345459,6.0642242431640625,-38.7844123840332,1.5536746978759766,1.3146820068359375,-24.37578010559082,0.5729713439941406,-0.4142913818359375,-16.482637405395508,-24.927629470825195,-53.391319274902344,53.138641357421875,12.239723205566406,11.936935424804688,-48.26155471801758,-6.492763519287109,-15.712997436523438,-26.186809539794922,-7.889371871948242,-14.304428100585938,-5.60374641418457,-7.822240829467773,-13.0360107421875,0.7219476699829102,-13.231491088867188,4.589698791503906,0.12256431579589844
767241,1973-01-10 12:33:10,-6.675067901611328,-7.0244293212890625,-42.99839401245117,9.499605178833008,-9.2518310546875,-27.02846336364746,14.359113693237305,-7.827079772949219,-12.633341789245605,0.0,0.0,0.0,-12.606291770935059,13.227676391601562,-62.3383903503418,-0.38309478759765625,4.7886199951171875,-37.62998962402344,-0.38703155517578125,0.9451751708984375,-21.317779541015625,-0.3672370910644531,-0.3033599853515625,-15.078899383544922,21.792444229125977,-61.24138641357422,57.32846450805664,-3.6210198402404785,11.853347778320312,-60.344825744628906,1.8284200429916382,9.79931640625,-41.37663269042969,0.7702080011367798,4.68475341796875,-24.656143188476562,0.3418232798576355,2.499664306640625,-16.40023422241211,-1.815406084060669,-72.37316131591797,66.2135009765625,5.029263496398926,9.552444458007812,-54.246761322021484,3.8242416381835938,5.083251953125,-38.93545150756836,1.6091537475585938,1.0860748291015625,-24.383438110351562,0.6732521057128906,-0.371795654296875,-16.4798583984375,-24.186819076538086,-57.07483673095703,59.20981979370117,11.95103645324707,9.7005615234375,-48.83185577392578,-6.565500259399414,-16.207077026367188,-25.865570068359375,-7.915517807006836,-14.320449829101562,-5.525424003601074,-7.885968208312988,-12.996467590332031,0.7413821220397949,-12.235641479492188,0.1717987060546875,5.406274318695068
767245,1973-01-10 12:34:12,-7.4971466064453125,-9.177444458007812,-42.45383834838867,10.165775299072266,-10.560340881347656,-26.296628952026367,15.524736404418945,-8.117744445800781,-10.960538864135742,0.0,0.0,0.0,-12.69242000579834,12.033843994140625,-62.562400817871094,-0.4051666259765625,4.831207275390625,-37.62431335449219,-0.3854408264160156,1.1355133056640625,-21.308517456054688,-0.3591728210449219,-0.082550048828125,-15.081920623779297,22.88788604736328,-64.17054748535156,60.86054611206055,-3.705366849899292,10.68896484375,-60.55681228637695,1.8396925926208496,9.5992431640625,-41.42300796508789,0.8188186883926392,4.7184295654296875,-24.648151397705078,0.39604344964027405,2.6024932861328125,-16.383010864257812,-0.8452620506286621,-74.75556945800781,69.80120849609375,4.952314376831055,8.497344970703125,-54.42906951904297,3.822019577026367,5.00732421875,-38.94550323486328,1.668661117553711,1.199005126953125,-24.374143600463867,0.7443771362304688,-0.215972900390625,-16.479578018188477,-23.23377799987793,-59.778900146484375,62.72847366333008,11.882862091064453,8.742874145507812,-49.02895736694336,-6.5702056884765625,-16.552536010742188,-25.644668579101562,-7.874799728393555,-14.359893798828125,-5.481062412261963,-7.869906425476074,-13.00775146484375,0.7135601043701172,-11.205676078796387,-2.01751708984375,8.560787200927734
767249,1973-01-10 12:35:22,-8.257110595703125,-11.13201904296875,-41.84088134765625,11.035845756530762,-11.704437255859375,-25.447845458984375,16.325639724731445,-8.177635192871094,-9.677213668823242,0.0,0.0,0.0,-12.785380363464355,10.64434814453125,-62.79487609863281,-0.413665771484375,4.8563385009765625,-37.62098693847656,-0.3740863800048828,1.2845306396484375,-21.300256729125977,-0.34293174743652344,0.092071533203125,-15.08224105834961,23.919189453125,-66.21808624267578,64.23511505126953,-3.7931735515594482,9.363754272460938,-60.770416259765625,1.848541259765625,9.412750244140625,-41.46538543701172,0.8591837286949158,4.724273681640625,-24.645658493041992,0.44116708636283875,2.66741943359375,-16.371410369873047,0.11035051941871643,-76.37223052978516,73.22679901123047,4.875912666320801,7.3253021240234375,-54.60603713989258,3.745349884033203,4.5613861083984375,-39.007686614990234,1.6561012268066406,0.9965057373046875,-24.38412094116211,0.7539253234863281,-0.3152618408203125,-16.477542877197266,-22.11798858642578,-60.904029846191406,66.1301498413086,11.811521530151367,7.7037200927734375,-49.22010803222656,-6.529329299926758,-16.905914306640625,-25.423625946044922,-7.775808334350586,-14.427658081054688,-5.444298267364502,-7.795657157897949,-13.054191589355469,0.6798605918884277,-10.406652450561523,-3.565948486328125,11.517084121704102
767254,1973-01-10 12:36:53,-8.204845428466797,-13.817337036132812,-41.042938232421875,12.090219497680664,-13.1282958984375,-24.245641708374023,16.807315826416016,-8.348030090332031,-8.652933120727539,0.0,0.0,0.0,-12.998736381530762,8.10040283203125,-63.1298713684082,-0.4534492492675781,5.18292236328125,-37.576927185058594,-0.37760353088378906,1.6639862060546875,-21.273914337158203,-0.3360939025878906,0.4593048095703125,-15.07568359375,25.7905216217041,-68.84345245361328,68.28019714355469,-3.998730182647705,6.91033935546875,-61.084938049316406,1.633963704109192,8.238372802734375,-41.72355651855469,0.7549208402633667,4.1059722900390625,-24.759571075439453,0.3841494917869568,2.2987213134765625,-16.428668975830078,2.32241153717041,-75.76032257080078,77.82470703125,4.692286491394043,5.1291351318359375,-54.871925354003906,3.492938995361328,3.3320159912109375,-39.15521240234375,1.5072364807128906,0.24072265625,-24.412931442260742,0.6571922302246094,-0.8217926025390625,-16.464202880859375,-19.802162170410156,-60.162559509277344,70.37107849121094,11.64482307434082,5.7299652099609375,-49.52821350097656,-6.541774749755859,-17.640167236328125,-24.91651153564453,-7.7347564697265625,-14.6004638671875,-5.026030540466309,-7.746000289916992,-13.056991577148438,1.0773696899414062,-8.690868377685547,-4.625694274902344,14.02036190032959
767257,1973-01-10 12:37:50,-7.680154800415039,-15.021530151367188,-40.72014236450195,12.603428840637207,-13.6109619140625,-23.712268829345703,17.0112247467041,-8.335128784179688,-8.257879257202148,0.0,0.0,0.0,-12.930920600891113,6.9844207763671875,-63.276954650878906,-0.3988838195800781,5.0999755859375,-37.58889389038086,-0.3389911651611328,1.643096923828125,-21.27618980407715,-0.3047199249267578,0.4557037353515625,-15.076457977294922,26.91114044189453,-69.24473571777344,69.98267364501953,-3.929138660430908,5.86846923828125,-61.198326110839844,1.5876473188400269,7.7616729736328125,-41.81664276123047,0.7117933034896851,3.7512664794921875,-24.817066192626953,0.3467113971710205,2.0230255126953125,-16.465721130371094,3.6919212341308594,-75.23875427246094,79.66220092773438,4.759435653686523,4.22991943359375,-54.942779541015625,3.3833608627319336,2.9885711669921875,-39.192535400390625,1.4570331573486328,0.0459442138671875,-24.417125701904297,0.6324367523193359,-0.9447479248046875,-16.458572387695312,-18.38355255126953,-60.24891662597656,71.96536254882812,11.700531005859375,4.950836181640625,-49.59904861450195,-6.342889785766602,-17.836776733398438,-24.827808380126953,-7.632108688354492,-14.68829345703125,-4.926061630249023,-7.670644760131836,-13.08990478515625,1.2089998722076416,-7.857851982116699,-5.2169036865234375,15.107839584350586
767261,1973-01-10 12:39:11,-7.348384857177734,-15.891799926757812,-40.450130462646484,12.78592300415039,-13.935615539550781,-23.42424774169922,17.147369384765625,-8.308509826660156,-7.999065399169922,0.0,0.0,0.0,-12.820759773254395,6.0350189208984375,-63.396934509277344,-0.4031238555908203,5.015411376953125,-37.60022735595703,-0.3391551971435547,1.5425262451171875,-21.28371238708496,-0.30379295349121094,0.3509368896484375,-15.079280853271484,27.541118621826172,-69.14552307128906,71.17142486572266,-3.8179051876068115,4.9974822998046875,-61.282630920410156,1.407644271850586,7.3338775634765625,-41.90022277832031,0.5621079206466675,3.3153533935546875,-24.88288116455078,0.2237786054611206,1.6332550048828125,-16.511066436767578,4.768295764923096,-74.27609252929688,80.9749755859375,4.8648271560668945,3.4936370849609375,-54.98528289794922,3.318563461303711,2.814208984375,-39.21097946166992,1.4076080322265625,-0.1263885498046875,-24.41973876953125,0.5930099487304688,-1.097869873046875,-16.450542449951172,-17.61425018310547,-60.2108154296875,73.00410461425781,11.789356231689453,4.32672119140625,-49.63637161254883,-6.011539459228516,-17.748046875,-24.973407745361328,-7.490644454956055,-14.750228881835938,-4.958033561706543,-7.572908401489258,-13.139564514160156,1.284144639968872,-7.840010643005371,-5.821723937988281,16.09722900390625
