538092,1972-11-11 18:24:33,-30.456512451171875,-1.0128021240234375,-26.542701721191406,-13.596237182617188,-3.44281005859375,-23.774261474609375,-5.8672027587890625,-3.3519744873046875,-17.70111083984375,-16.417404174804688,4.601654052734375,-57.06763458251953,0.02964019775390625,-31.522232055664062,-14.700027465820312,4.578147888183594,-12.157135009765625,14.633636474609375,3.0962753295898438,-0.636688232421875,13.466064453125,-8.011665344238281,5.0689239501953125,-55.68121337890625,-4.758819580078125,-37.20457458496094,-10.764968872070312,3.1446990966796875,-9.914749145507812,20.53765869140625,2.9685745239257812,2.8006057739257812,14.65594482421875,0.4376373291015625,4.984039306640625,-50.46448516845703,-5.681709289550781,-33.59771728515625,-12.136474609375,-1.4922332763671875,-10.89093017578125,19.548049926757812,0.521240234375,1.8191680908203125,15.007286071777344,6.8733978271484375,6.7444000244140625,-45.945167541503906,-7.534400939941406,-25.103897094726562,-11.509750366210938,-4.257759094238281,-6.7205352783203125,13.690605163574219,-0.8109130859375,2.80108642578125,13.64642333984375
538097,1972-11-11 18:25:16,-30.169021606445312,-0.065826416015625,-26.888015747070312,-13.43634033203125,-2.602874755859375,-23.971153259277344,-5.6041412353515625,-2.777618408203125,-17.884841918945312,-16.157882690429688,7.130126953125,-56.881507873535156,-0.2320404052734375,-30.884490966796875,-15.994918823242188,4.401397705078125,-12.799240112304688,14.131729125976562,3.0395889282226562,-1.2258148193359375,13.438201904296875,-7.7530975341796875,7.4539031982421875,-55.44914245605469,-5.0919036865234375,-36.675994873046875,-12.314834594726562,2.96856689453125,-10.789031982421875,20.118927001953125,2.9419708251953125,2.1603240966796875,14.769241333007812,0.6754531860351562,7.0668182373046875,-50.21253204345703,-5.7665557861328125,-31.468505859375,-16.87786865234375,-2.1022491455078125,-13.95513916015625,17.42987060546875,0.22046661376953125,-0.3210296630859375,15.121124267578125,7.1116943359375,8.572723388671875,-45.602867126464844,-7.743095397949219,-24.5272216796875,-12.566116333007812,-4.375923156738281,-7.238525390625,13.385879516601562,-0.8335418701171875,2.2411346435546875,13.748115539550781
538104,1972-11-11 18:26:17,-29.63726043701172,1.8448028564453125,-27.41112518310547,-13.252151489257812,-0.76104736328125,-24.201797485351562,-4.586029052734375,-1.583099365234375,-18.315330505371094,-16.039642333984375,12.862777709960938,-55.899024963378906,-0.6310195922851562,-29.168914794921875,-18.934600830078125,4.227180480957031,-14.174873352050781,12.810256958007812,3.0177459716796875,-2.572174072265625,13.251564025878906,-7.631919860839844,12.934906005859375,-54.449256896972656,-5.568016052246094,-35.22795104980469,-15.833480834960938,2.8184280395507812,-12.740432739257812,18.966415405273438,2.9640579223632812,0.6687545776367188,14.907035827636719,0.7886886596679688,11.927780151367188,-49.282875061035156,-5.897666931152344,-27.672744750976562,-22.534835815429688,-2.737640380859375,-17.446144104003906,13.823989868164062,-0.13065338134765625,-3.4955825805664062,14.716110229492188,7.242256164550781,12.891769409179688,-44.553810119628906,-8.059356689453125,-23.079025268554688,-14.89471435546875,-4.4760589599609375,-8.453323364257812,12.618743896484375,-0.8096542358398438,0.8983917236328125,13.902008056640625
538110,1972-11-11 18:27:09,-29.28559112548828,2.902618408203125,-27.696006774902344,-13.426055908203125,-0.46075439453125,-24.113372802734375,-4.54443359375,-1.748565673828125,-18.310653686523438,-15.379447937011719,13.168472290039062,-56.01325988769531,-2.6242218017578125,-29.3060302734375,-18.547592163085938,3.3358230590820312,-14.255928039550781,12.982269287109375,2.89434814453125,-2.59405517578125,13.274826049804688,-6.9795379638671875,12.705459594726562,-54.59062194824219,-7.93695068359375,-34.986236572265625,-15.351837158203125,2.0488967895507812,-12.652481079101562,19.123390197753906,3.06060791015625,0.6644821166992188,14.887702941894531,1.376922607421875,11.212738037109375,-49.43757629394531,-7.446441650390625,-25.852951049804688,-24.177635192871094,-4.284248352050781,-18.54163360595703,11.866683959960938,-0.7470245361328125,-4.968475341796875,14.267311096191406,7.898597717285156,11.810592651367188,-44.741607666015625,-9.619621276855469,-22.688507080078125,-14.565086364746094,-4.9727020263671875,-7.976593017578125,12.742561340332031,-0.6937484741210938,1.1291656494140625,13.891441345214844
538115,1972-11-11 18:27:52,-28.89165496826172,2.6217041015625,-28.134296417236328,-13.40374755859375,-0.7039642333984375,-24.119911193847656,-4.50897216796875,-2.0029754638671875,-18.293350219726562,-14.984909057617188,12.552276611328125,-56.261131286621094,-2.9025344848632812,-29.53399658203125,-18.140045166015625,3.1083755493164062,-14.108390808105469,13.198112487792969,2.8072967529296875,-2.4390411376953125,13.32281494140625,-6.597236633300781,12.008163452148438,-54.79560852050781,-8.297103881835938,-35.10340881347656,-14.886871337890625,1.8154296875,-12.401992797851562,19.310142517089844,3.0063934326171875,0.8399429321289062,14.889884948730469,1.7189254760742188,10.488327026367188,-49.58563995361328,-7.289764404296875,-24.533096313476562,-25.561080932617188,-4.927055358886719,-19.47473907470703,9.971176147460938,-1.2878494262695312,-6.2689056396484375,13.705543518066406,8.227775573730469,11.0743408203125,-44.870399475097656,-9.833602905273438,-22.776275634765625,-14.282470703125,-5.1222381591796875,-7.7332000732421875,12.833053588867188,-0.7378616333007812,1.3356781005859375,13.870826721191406
538121,1972-11-11 18:28:44,-26.601768493652344,1.1634521484375,-30.39954376220703,-11.604537963867188,-1.575897216796875,-24.99554443359375,-2.26275634765625,-2.7461090087890625,-18.609893798828125,-12.779502868652344,11.561798095703125,-57.01255798339844,-1.590301513671875,-29.8092041015625,-17.850074768066406,2.7919921875,-13.880767822265625,13.506576538085938,2.276275634765625,-2.218353271484375,13.461967468261719,-4.454032897949219,11.191650390625,-55.18321990966797,-7.103179931640625,-34.97508239746094,-15.779670715332031,1.04644775390625,-12.796554565429688,19.108642578125,2.2925872802734375,0.6668167114257812,15.025047302246094,3.656829833984375,9.891952514648438,-49.6031494140625,-5.5067138671875,-24.016448974609375,-26.481475830078125,-5.118896484375,-20.064483642578125,8.612716674804688,-1.9770355224609375,-7.076194763183594,13.221900939941406,9.945716857910156,10.6578369140625,-44.62266540527344,-8.800827026367188,-23.132858276367188,-14.382743835449219,-5.528556823730469,-7.664215087890625,12.705177307128906,-1.3563766479492188,1.4966583251953125,13.807563781738281
538126,1972-11-11 18:29:28,-25.379188537597656,0.0932464599609375,-31.448822021484375,-10.78643798828125,-2.3883514404296875,-25.295738220214844,-1.2872314453125,-3.453216552734375,-18.58514404296875,-9.477104187011719,8.005599975585938,-58.25389862060547,-0.070892333984375,-30.817138671875,-16.125816345214844,2.1734466552734375,-13.022010803222656,14.44305419921875,1.4904403686523438,-1.39306640625,13.680831909179688,-1.27294921875,7.8934173583984375,-55.913795471191406,-5.5832977294921875,-30.235946655273438,-24.027587890625,-1.3748016357421875,-18.631202697753906,13.45269775390625,0.5569992065429688,-4.0605926513671875,14.651069641113281,6.503868103027344,7.0667266845703125,-49.79414367675781,-3.92254638671875,-26.685317993164062,-24.101646423339844,-5.274971008300781,-18.826095581054688,10.987197875976562,-2.4515457153320312,-5.2666778564453125,13.966102600097656,12.468208312988281,8.2340087890625,-44.50206756591797,-7.574981689453125,-24.083282470703125,-13.493034362792969,-6.1736602783203125,-7.014564514160156,12.783134460449219,-2.2105484008789062,2.2690963745117188,13.590179443359375
538131,1972-11-11 18:30:11,-22.541854858398438,-2.3336181640625,-33.45981979370117,-8.758285522460938,-4.3612060546875,-25.810806274414062,0.6937103271484375,-5.12139892578125,-18.22852325439453,-2.2181854248046875,2.2666168212890625,-59.475746154785156,1.6580352783203125,-30.783203125,-16.10553741455078,0.31478118896484375,-13.46551513671875,14.1943359375,-0.19919586181640625,-1.5199432373046875,13.746902465820312,5.6374664306640625,2.4041595458984375,-56.149070739746094,-2.7068099975585938,-31.80426025390625,-22.447113037109375,-3.2456817626953125,-17.87865447998047,14.135284423828125,-1.374237060546875,-3.2170486450195312,14.805900573730469,12.600822448730469,2.1977996826171875,-49.072235107421875,-1.3509368896484375,-29.166244506835938,-21.351524353027344,-6.7684478759765625,-17.459510803222656,12.341758728027344,-4.146354675292969,-3.6691207885742188,14.076408386230469,17.885086059570312,3.89056396484375,-43.228187561035156,-6.0964813232421875,-25.302932739257812,-11.918113708496094,-7.753761291503906,-5.751457214355469,12.550956726074219,-3.8319091796875,3.5768508911132812,12.93255615234375
538137,1972-11-11 18:31:03,-24.259201049804688,-0.4717864990234375,-32.31731033325195,-11.314468383789062,-2.6490631103515625,-25.03778839111328,-1.4678192138671875,-4.049407958984375,-18.450942993164062,-1.2465591430664062,3.3703765869140625,-59.45173263549805,1.9516983032226562,-27.759246826171875,-20.865234375,0.135833740234375,-16.053680419921875,11.187454223632812,-0.419525146484375,-3.8559341430664062,13.27716064453125,6.554840087890625,3.4089508056640625,-55.99724578857422,-2.4081192016601562,-31.114578247070312,-23.426368713378906,-3.5739212036132812,-18.401901245117188,13.363540649414062,-1.6757125854492188,-3.7975921630859375,14.636360168457031,13.401931762695312,3.0390472412109375,-48.814422607421875,-1.2476043701171875,-28.91717529296875,-21.69384765625,-7.0450286865234375,-17.534385681152344,12.078025817871094,-4.358619689941406,-3.8045425415039062,13.975975036621094,18.598663330078125,4.598663330078125,-42.85593795776367,-6.017173767089844,-25.049942016601562,-12.479644775390625,-7.9814300537109375,-5.9438934326171875,12.316390991210938,-4.0242156982421875,3.3568572998046875,12.933120727539062
538143,1972-11-11 18:31:55,-25.312576293945312,0.1077728271484375,-31.50240707397461,-12.747756958007812,-1.7916107177734375,-24.417434692382812,-3.45062255859375,-3.0260162353515625,-18.38274383544922,-1.6125030517578125,4.6199188232421875,-59.35889434814453,2.68548583984375,-26.868240356445312,-21.923255920410156,0.6731185913085938,-16.522666931152344,10.461685180664062,-0.241302490234375,-4.41680908203125,13.105743408203125,6.199920654296875,4.8125457763671875,-55.93459701538086,-1.576019287109375,-30.672882080078125,-24.07073974609375,-2.9941558837890625,-18.816116333007812,12.921905517578125,-1.5239944458007812,-4.222999572753906,14.536033630371094,13.087188720703125,4.4881744384765625,-48.7880859375,-0.6929244995117188,-28.70166015625,-22.002670288085938,-6.44427490234375,-17.845252990722656,11.957595825195312,-4.114814758300781,-4.120399475097656,13.960311889648438,18.262866973876953,6.07012939453125,-42.81717300415039,-5.337913513183594,-24.939407348632812,-12.999237060546875,-7.748538970947266,-6.441070556640625,12.214714050292969,-4.062385559082031,2.95623779296875,13.0186767578125
