371206,1973-01-27 03:22:28,-81.58216857910156,7.4289703369140625,-24.536354064941406,59.67500305175781,-153.50064086914062,-78.00565338134766,55.279869079589844,-174.0251007080078,-76.77333068847656,45.06789779663086,-177.89329528808594,-76.98543548583984,34.27149963378906,-179.0403594970703,-77.91976165771484,22.895986557006836,-173.81436157226562,-79.55027770996094,0.972364431473996,38.33040459599097,39.00042841927886,37.25490706620977,87.72620474624627,2.060329919684261,2.060329919684261,2.060329919684261,2.060329919684261,2.060329919684261,68.40359497070312,9.200820922851562,11.43643569946289,71.39691162109375,-43.36962890625,-2.763336181640625,2.68719482421875,43.88279724121094,22.583362579345703,4.638450622558594,3.2379074096679688,-58.57574462890625
371207,1973-01-27 03:22:36,-81.56218719482422,7.40765380859375,-24.610538482666016,59.75699234008789,-153.45851135253906,-77.94256591796875,55.36639404296875,-173.98422241210938,-76.71524810791016,45.155677795410156,-177.855224609375,-76.936767578125,34.36044692993164,-179.0052032470703,-77.88090515136719,22.984973907470703,-173.78225708007812,-79.52143096923828,0.9714232559479555,38.37368249236104,39.000282544084314,37.29058867751921,87.7449700951672,2.060321081816461,2.060321081816461,2.060321081816461,2.060321081816461,2.060321081816461,68.37840270996094,9.213695526123047,11.507339477539062,71.47444152832031,-43.38557434082031,-2.7270355224609375,2.625457763671875,43.93817138671875,22.532878875732422,4.758487701416016,2.9802322387695312,-58.49261474609375
371208,1973-01-27 03:22:45,-81.53959655761719,7.395538330078125,-24.687118530273438,59.85191345214844,-153.4126434326172,-77.874267578125,55.46413803100586,-173.9394073486328,-76.65445709228516,45.25438690185547,-177.81234741210938,-76.88616943359375,34.46026611328125,-178.96426391601562,-77.84060668945312,23.085323333740234,-173.74325561523438,-79.49092102050781,0.9705280911027265,38.49312583643188,39.08849833327521,37.29796490530551,87.76733124904842,2.0607201463964637,2.0607201463964637,2.0607201463964637,2.0607201463964637,2.0607201463964637,68.35478210449219,9.26107406616211,11.479581832885742,71.52220153808594,-43.48406982421875,-2.7254486083984375,2.7213134765625,44.11161804199219,22.342060089111328,4.792488098144531,3.1531829833984375,-58.17433547973633
371209,1973-01-27 03:22:54,-81.51834106445312,7.38592529296875,-24.757688522338867,59.93654251098633,-153.3695068359375,-77.8106689453125,55.55105209350586,-173.8972625732422,-76.59922790527344,45.342124938964844,-177.77178955078125,-76.8404769897461,34.54900360107422,-178.92523193359375,-77.80431365966797,23.174617767333984,-173.70567321777344,-79.46308135986328,0.969675311669508,38.52776150137546,39.299199300760876,37.328705729958365,87.78456413986602,2.06117449891823,2.06117449891823,2.06117449891823,2.06117449891823,2.06117449891823,68.32589721679688,9.365772247314453,11.422677993774414,71.50554656982422,-43.503143310546875,-2.9473876953125,2.925537109375,44.41351318359375,22.329851150512695,4.361804962158203,3.5158653259277344,-57.58545684814453
371210,1973-01-27 03:23:03,-81.49778747558594,7.3828582763671875,-24.82312774658203,60.022579193115234,-153.33685302734375,-77.75757598876953,55.63783264160156,-173.86508178710938,-76.5516586303711,45.429420471191406,-177.7404327392578,-76.80132293701172,34.63715362548828,-178.89466857910156,-77.77376556396484,23.263647079467773,-173.67588806152344,-79.4409408569336,0.9687711515377018,38.557965869968335,39.34662003570609,37.399242908371065,87.79780680845096,2.0624711362608656,2.0624711362608656,2.0624711362608656,2.0624711362608656,2.0624711362608656,68.2993392944336,9.41031265258789,11.449359893798828,71.53761291503906,-43.52610778808594,-2.9819183349609375,2.890411376953125,44.49958801269531,22.33652114868164,4.226657867431641,3.461048126220703,-57.32403564453125
371211,1973-01-27 03:23:11,-81.47451782226562,7.354583740234375,-24.898828506469727,60.09036636352539,-153.30714416503906,-77.70149993896484,55.70893096923828,-173.83627319335938,-76.49879455566406,45.50152587890625,-177.71376037597656,-76.75655364990234,34.71028137207031,-178.87025451660156,-77.73759460449219,23.337020874023438,-173.6538543701172,-79.41392517089844,0.9678992887359565,38.66094458616855,39.369294973310105,37.4763884869563,87.80319265409092,2.0633141547454548,2.0633141547454548,2.0633141547454548,2.0633141547454548,2.0633141547454548,68.28215789794922,9.432132720947266,11.505184173583984,71.56683349609375,-43.59783935546875,-2.911956787109375,2.818115234375,44.53858947753906,22.24236488342285,4.290920257568359,3.2758026123046875,-57.15637969970703
371212,1973-01-27 03:23:20,-81.44801330566406,7.31817626953125,-24.97541046142578,60.14934539794922,-153.28469848632812,-77.65471649169922,55.77109146118164,-173.8145751953125,-76.45301818847656,45.56463623046875,-177.69407653808594,-76.7176513671875,34.77431869506836,-178.85279846191406,-77.70626831054688,23.401233673095703,-173.63880920410156,-79.39124298095703,0.9671205705125812,38.70961983788355,39.386600523551884,37.53787792762926,87.80764143311497,2.0632705036278294,2.0632705036278294,2.0632705036278294,2.0632705036278294,2.0632705036278294,68.2606201171875,9.440715789794922,11.567123413085938,71.60432434082031,-43.609130859375,-2.8843841552734375,2.7574920654296875,44.55857849121094,22.237903594970703,4.337364196777344,3.0556068420410156,-57.066444396972656
371213,1973-01-27 03:23:28,-81.40142059326172,7.2328338623046875,-25.092060089111328,60.207069396972656,-153.2598876953125,-77.60263061523438,55.83351135253906,-173.79083251953125,-76.4022445678711,45.628299713134766,-177.6731414794922,-76.67386627197266,34.839012145996094,-178.83486938476562,-77.67012786865234,23.465726852416992,-173.62411499023438,-79.36373901367188,0.966010595276761,38.76940711043306,39.3919650162375,37.577024903192516,87.81195567473729,2.063232040408703,2.063232040408703,2.063232040408703,2.063232040408703,2.063232040408703,68.22481536865234,9.441741943359375,11.607189178466797,71.64186096191406,-43.583648681640625,-2.8314056396484375,2.7150115966796875,44.57652282714844,22.252647399902344,4.430419921875,2.9036521911621094,-57.0029296875
371214,1973-01-27 03:23:37,-81.37128448486328,7.1727447509765625,-25.18018913269043,60.245330810546875,-153.23458862304688,-77.55303955078125,55.876365661621094,-173.76666259765625,-76.3552474975586,45.6723518371582,-177.65162658691406,-76.63349914550781,34.8840217590332,-178.8162078857422,-77.63680267333984,23.510482788085938,-173.6084442138672,-79.33792114257812,0.9649532626171844,38.83819496637841,39.39331214678195,37.6024982360516,87.8151007993623,2.0631824941896304,2.0631824941896304,2.0631824941896304,2.0631824941896304,2.0631824941896304,68.20335388183594,9.442737579345703,11.629945755004883,71.67457580566406,-43.59184265136719,-2.765472412109375,2.68646240234375,44.592926025390625,22.237333297729492,4.532024383544922,2.8097877502441406,-56.95271682739258
371215,1973-01-27 03:23:46,-81.32482147216797,7.1089019775390625,-25.29523468017578,60.28938674926758,-153.20562744140625,-77.49665069580078,55.92473602294922,-173.7388458251953,-76.3027114868164,45.721893310546875,-177.62635803222656,-76.58821868896484,34.93455505371094,-178.79359436035156,-77.59908294677734,23.56089973449707,-173.588623046875,-79.30792236328125,0.9626014840337017,38.88987185066066,39.408741580417725,37.61174744614541,87.81809221308944,2.062967923907062,2.062967923907062,2.062967923907062,2.062967923907062,2.062967923907062,68.16615295410156,9.447750091552734,11.627574920654297,71.70572662353516,-43.57835388183594,-2.733001708984375,2.6944580078125,44.62245178222656,22.253746032714844,4.605339050292969,2.8106613159179688,-56.87520980834961
