791675,1973-01-23 23:55:22,-13.456130981445312,-2.3483123779296875,-41.90678787231445,23.79589080810547,-15.256240844726562,-33.4069709777832,5.326961517333984,-7.2516632080078125,-28.73000717163086,18.468929290771484,-8.00457763671875,-4.676963806152344,0.0,0.0,0.0,-4.2498931884765625,10.204910278320312,-64.0137710571289,-2.343996047973633,-36.567237854003906,-9.820175170898438,7.621561050415039,-9.707923889160156,1.7431468963623047,-0.16663551330566406,-11.994087219238281,17.6523380279541,0.36682891845703125,-1.1877670288085938,15.035117149353027,7.421367645263672,3.4739303588867188,-30.94430923461914,4.4008588790893555,9.086685180664062,-60.771507263183594,-9.379631996154785,-39.627349853515625,-12.373014450073242,-4.762815475463867,-6.565765380859375,2.1313648223876953,-3.6946887969970703,-14.344085693359375,20.274662017822266,-0.5922966003417969,-1.6327438354492188,16.502004623413086,-0.475830078125,9.411064147949219,-34.645301818847656,12.177820205688477,7.219482421875,-53.46806335449219,-10.945586204528809,-36.28192901611328,-10.96583080291748,-21.686899185180664,-6.352622985839844,-6.367847442626953,-7.2807159423828125,-12.732666015625,19.57527732849121,-2.7859725952148438,-1.168609619140625,16.218812942504883,-11.620209693908691,7.548652648925781,-42.16193771362305,18.304162979125977,7.73614501953125,-47.186737060546875,-11.12446403503418,-26.188644409179688,-12.85317611694336,-37.34844207763672,-9.041976928710938,-11.672540664672852,-10.115665435791016,-8.24798583984375,11.30950927734375,-6.4741010665893555,-0.87347412109375,13.746610641479492,-20.7586727142334,0.0794830322265625,-36.728660583496094
791676,1973-01-23 23:55:47,-13.462039947509766,-2.4049530029296875,-41.90167999267578,23.739917755126953,-15.2733154296875,-33.48998260498047,5.2914581298828125,-7.269195556640625,-28.73213768005371,18.44845962524414,-8.004119873046875,-4.757845878601074,0.0,0.0,0.0,-4.2869110107421875,10.202911376953125,-64.0116195678711,-2.347249984741211,-36.56830596923828,-9.815454483032227,7.6030731201171875,-9.779136657714844,1.6641502380371094,-0.1536388397216797,-11.98309326171875,17.65991973876953,0.37718963623046875,-1.1753005981445312,15.03584098815918,7.379522323608398,3.3792572021484375,-31.0316104888916,4.365756034851074,9.085372924804688,-60.774234771728516,-9.384881973266602,-39.62859344482422,-12.365039825439453,-4.780536651611328,-6.638206481933594,2.0601253509521484,-3.6764602661132812,-14.33489990234375,20.284469604492188,-0.5776710510253906,-1.6221542358398438,16.50356674194336,-0.5264053344726562,9.31884765625,-34.72791290283203,12.146987915039062,7.218902587890625,-53.47515106201172,-10.949018478393555,-36.28545379638672,-10.950740814208984,-21.710704803466797,-6.424278259277344,-6.435809135437012,-7.279055595397949,-12.718360900878906,19.585189819335938,-2.783163070678711,-1.156158447265625,16.22018814086914,-11.648487091064453,7.4502410888671875,-42.241188049316406,18.276857376098633,7.736175537109375,-47.19731903076172,-11.130453109741211,-26.19324493408203,-12.838632583618164,-37.37428665161133,-9.113868713378906,-11.731168746948242,-10.11913013458252,-8.233734130859375,11.316791534423828,-6.474040985107422,-0.8577728271484375,13.747629165649414,-20.78111457824707,-0.02236175537109375,-36.795589447021484
791679,1973-01-23 23:57:52,-13.532005310058594,-2.50518798828125,-41.873260498046875,23.591035842895508,-15.297775268554688,-33.6469612121582,5.178798675537109,-7.296806335449219,-28.74566650390625,18.4122371673584,-8.000968933105469,-4.901294708251953,0.0,0.0,0.0,-4.423694610595703,10.254241943359375,-63.99410629272461,-2.3804664611816406,-36.55937194824219,-9.840704917907715,7.556053161621094,-9.964004516601562,1.5491867065429688,-0.10993576049804688,-11.971427917480469,17.668155670166016,0.4166450500488281,-1.1556472778320312,15.036323547363281,7.2493438720703125,3.1630706787109375,-31.155292510986328,4.235698699951172,9.131729125976562,-60.776493072509766,-9.426270484924316,-39.617881774902344,-12.3678617477417,-4.824014663696289,-6.817680358886719,1.965188980102539,-3.6174373626708984,-14.314895629882812,20.30919075012207,-0.52484130859375,-1.5957794189453125,16.507904052734375,-0.6817359924316406,9.092994689941406,-34.851905822753906,12.032310485839844,7.2573394775390625,-53.49586868286133,-10.981886863708496,-36.278663635253906,-10.940286636352539,-21.777101516723633,-6.589057922363281,-6.500855445861816,-7.263607978820801,-12.698318481445312,19.603919982910156,-2.7625083923339844,-1.13848876953125,16.22496795654297,-11.750986099243164,7.247749328613281,-42.329742431640625,18.17601203918457,7.767974853515625,-47.23102569580078,-11.159988403320312,-26.18622589111328,-12.827301025390625,-37.457550048828125,-9.268791198730469,-11.756696701049805,-10.125842094421387,-8.206085205078125,11.330862998962402,-6.46677827835083,-0.8281478881835938,13.752861022949219,-20.864931106567383,-0.23455810546875,-36.840423583984375
791682,1973-01-23 23:59:07,-13.59377670288086,-2.5442962646484375,-41.85089111328125,23.45789909362793,-15.293312072753906,-33.775657653808594,5.074653625488281,-7.2933502197265625,-28.76511001586914,18.38324546813965,-7.999961853027344,-5.010547637939453,0.0,0.0,0.0,-4.469179153442383,10.343017578125,-63.97665786743164,-2.409761428833008,-36.541419982910156,-9.900086402893066,7.42852783203125,-10.104705810546875,1.467294692993164,-0.0939788818359375,-11.97857666015625,17.66339874267578,0.4348945617675781,-1.152191162109375,15.03607177734375,7.087612152099609,3.02606201171875,-31.232177734375,4.192169189453125,9.211502075195312,-60.76747131347656,-9.458512306213379,-39.59588623046875,-12.41362190246582,-4.950220108032227,-6.949104309082031,1.8853015899658203,-3.5987796783447266,-14.314094543457031,20.313072204589844,-0.5021781921386719,-1.5870132446289062,16.50945472717285,-0.8492622375488281,8.952003479003906,-34.937225341796875,11.993570327758789,7.3230743408203125,-53.49561309814453,-11.00934886932373,-36.262916564941406,-10.964866638183594,-21.91176414489746,-6.6947479248046875,-6.5823259353637695,-7.276394844055176,-12.68603515625,19.607131958007812,-2.7626733779907227,-1.1276321411132812,16.225696563720703,-11.872695922851562,7.118919372558594,-42.41515350341797,18.142539978027344,7.8219146728515625,-47.234989166259766,-11.182869911193848,-26.170738220214844,-12.838949203491211,-37.59847640991211,-9.35601806640625,-11.82843017578125,-10.148889541625977,-8.1778564453125,11.330653190612793,-6.476254463195801,-0.80072021484375,13.75002670288086,-20.973331451416016,-0.37744140625,-36.90911102294922
791685,1973-01-24 00:00:22,-13.7098388671875,-2.6003875732421875,-41.80956268310547,23.323884963989258,-15.318069458007812,-33.921546936035156,4.9785614013671875,-7.3167877197265625,-28.77594566345215,18.34532356262207,-8.00128173828125,-5.145602226257324,0.0,0.0,0.0,-4.5871734619140625,10.427520751953125,-63.95458984375,-2.4572620391845703,-36.52336883544922,-9.95484733581543,7.337080001831055,-10.285530090332031,1.3902263641357422,-0.05855751037597656,-11.986686706542969,17.658050537109375,0.4712047576904297,-1.1500930786132812,15.035138130187988,6.924432754516602,2.8512496948242188,-31.302961349487305,4.079638481140137,9.285751342773438,-60.763832092285156,-9.512575149536133,-39.57483673095703,-12.439384460449219,-5.039098739624023,-7.116432189941406,1.8174629211425781,-3.5573863983154297,-14.305526733398438,20.326398849487305,-0.4592628479003906,-1.572113037109375,16.512126922607422,-1.0224494934082031,8.761207580566406,-35.02106475830078,11.893925666809082,7.382537841796875,-53.509681701660156,-11.055999755859375,-36.244667053222656,-10.978255271911621,-22.019207000732422,-6.837181091308594,-6.6216630935668945,-7.262375831604004,-12.678298950195312,19.617332458496094,-2.7400808334350586,-1.1210479736328125,16.229984283447266,-12.016751289367676,6.962165832519531,-42.46897888183594,18.05550765991211,7.869049072265625,-47.26050567626953,-11.22055435180664,-26.14952850341797,-12.849294662475586,-37.72349548339844,-9.481086730957031,-11.830254554748535,-10.151556968688965,-8.163185119628906,11.33884048461914,-6.463951587677002,-0.7872314453125,13.756592750549316,-21.107988357543945,-0.530670166015625,-36.925689697265625
791688,1973-01-24 00:01:37,-13.839950561523438,-2.6673736572265625,-41.762447357177734,23.203893661499023,-15.380943298339844,-34.0122184753418,4.889644622802734,-7.365455627441406,-28.778776168823242,18.31424903869629,-8.015487670898438,-5.233441352844238,0.0,0.0,0.0,-4.76048469543457,10.486526489257812,-63.93226623535156,-2.542337417602539,-36.50904083251953,-9.98597526550293,7.327693939208984,-10.477630615234375,1.3679656982421875,-0.014398574829101562,-11.982109069824219,17.6612491607666,0.5217571258544922,-1.1372604370117188,15.034444808959961,6.820335388183594,2.6417388916015625,-31.327728271484375,3.914011001586914,9.32940673828125,-60.768035888671875,-9.611593246459961,-39.563697814941406,-12.398628234863281,-5.040332794189453,-7.27508544921875,1.7807788848876953,-3.500995635986328,-14.258216857910156,20.369382858276367,-0.39708900451660156,-1.5299758911132812,16.517698287963867,-1.1422481536865234,8.513107299804688,-35.106300354003906,11.746855735778809,7.408782958984375,-53.538536071777344,-11.140361785888672,-36.22101593017578,-10.971051216125488,-22.050268173217773,-6.9754180908203125,-6.567151069641113,-7.232132911682129,-12.657279968261719,19.642059326171875,-2.696648597717285,-1.1034011840820312,16.238466262817383,-12.121487617492676,6.7852630615234375,-42.44767761230469,17.92755889892578,7.8811187744140625,-47.30717849731445,-11.293893814086914,-26.12450408935547,-12.835930824279785,-37.77540588378906,-9.591567993164062,-11.72896957397461,-10.140216827392578,-8.141166687011719,11.364786148071289,-6.429981708526611,-0.7685394287109375,13.7735595703125,-21.205209732055664,-0.6818618774414062,-36.86731719970703
791691,1973-01-24 00:02:52,-13.950130462646484,-2.7212982177734375,-41.722293853759766,23.151351928710938,-15.451683044433594,-34.06230163574219,4.860294342041016,-7.4225006103515625,-28.76909065246582,18.291057586669922,-8.029182434082031,-5.293210029602051,0.0,0.0,0.0,-4.875862121582031,10.5220947265625,-63.917724609375,-2.6092357635498047,-36.50298309326172,-9.990870475769043,7.330265045166016,-10.633499145507812,1.3587284088134766,0.010528564453125,-11.96209716796875,17.67481231689453,0.5542755126953125,-1.1128082275390625,15.035110473632812,6.765460968017578,2.44140625,-31.351194381713867,3.803506851196289,9.35247802734375,-60.77151107788086,-9.69377613067627,-39.561256408691406,-12.342323303222656,-5.0262603759765625,-7.40167236328125,1.7495689392089844,-3.450277328491211,-14.200202941894531,20.418500900268555,-0.3425407409667969,-1.4794769287109375,16.52351951599121,-1.2334423065185547,8.278007507324219,-35.19245147705078,11.648443222045898,7.418548583984375,-53.558685302734375,-11.203468322753906,-36.207435607910156,-10.951595306396484,-22.064517974853516,-7.0863494873046875,-6.522480010986328,-7.245784282684326,-12.580024719238281,19.68661117553711,-2.6824073791503906,-1.0309219360351562,16.245586395263672,-12.136326789855957,6.52459716796875,-42.45467758178711,17.8422794342041,7.8801422119140625,-47.33957290649414,-11.351110458374023,-26.108978271484375,-12.817055702209473,-37.80012512207031,-9.681007385253906,-11.648283004760742,-10.143045425415039,-8.097915649414062,11.393123626708984,-6.407639026641846,-0.72247314453125,13.786458969116211,-21.249439239501953,-0.8606185913085938,-36.82786560058594
791694,1973-01-24 00:04:07,-14.056201934814453,-2.73687744140625,-41.68565368652344,23.165660858154297,-15.538284301757812,-34.02362060546875,4.879535675048828,-7.485298156738281,-28.749557495117188,18.28612518310547,-8.052986145019531,-5.2740631103515625,0.0,0.0,0.0,-4.923639297485352,10.540542602539062,-63.91102600097656,-2.6862106323242188,-36.50190734863281,-9.974384307861328,7.332803726196289,-10.738479614257812,1.41796875,0.010509490966796875,-11.924003601074219,17.70053482055664,0.5706005096435547,-1.0726852416992188,15.037415504455566,6.7516937255859375,2.258209228515625,-31.319982528686523,3.7568674087524414,9.354537963867188,-60.77409362792969,-9.784575462341309,-39.55512237548828,-12.290266036987305,-5.011594772338867,-7.475730895996094,1.7936820983886719,-3.4318180084228516,-14.136322021484375,20.46588134765625,-0.3080558776855469,-1.4248046875,16.529001235961914,-1.2717208862304688,8.085395812988281,-35.201202392578125,11.605806350708008,7.4051055908203125,-53.56979751586914,-11.276275634765625,-36.19123077392578,-10.930394172668457,-22.068288803100586,-7.135383605957031,-6.427488327026367,-7.286062240600586,-12.485260009765625,19.732019424438477,-2.6836118698120117,-0.9445648193359375,16.25063705444336,-12.098614692687988,6.294441223144531,-42.4101448059082,17.8070068359375,7.854400634765625,-47.35712814331055,-11.406637191772461,-26.089065551757812,-12.808292388916016,-37.814697265625,-9.70355224609375,-11.523065567016602,-10.159889221191406,-8.044990539550781,11.41558837890625,-6.395508766174316,-0.66497802734375,13.794981002807617,-21.259302139282227,-0.9935836791992188,-36.73363494873047
791697,1973-01-24 00:05:22,-14.130485534667969,-2.6428680419921875,-41.666603088378906,23.19708251953125,-15.632926940917969,-33.916778564453125,4.912044525146484,-7.51739501953125,-28.735645294189453,18.285037994384766,-8.115531921386719,-5.1811323165893555,0.0,0.0,0.0,-4.892887115478516,10.650497436523438,-63.89515686035156,-2.853147506713867,-36.48119354248047,-10.003780364990234,7.34455680847168,-10.832000732421875,1.5345191955566406,-0.027317047119140625,-11.904525756835938,17.713623046875,0.5782108306884766,-1.0489959716796875,15.038796424865723,6.793663024902344,2.12152099609375,-31.217899322509766,3.7830276489257812,9.421295166015625,-60.76215362548828,-9.974194526672363,-39.525726318359375,-12.232231140136719,-4.976524353027344,-7.488197326660156,1.8282318115234375,-3.455991744995117,-14.045219421386719,20.52445411682129,-0.2826385498046875,-1.3585281372070312,16.535036087036133,-1.237894058227539,7.915550231933594,-35.231258392333984,11.625020027160645,7.426849365234375,-53.562625885009766,-11.436274528503418,-36.132225036621094,-10.959373474121094,-22.04783821105957,-7.08502197265625,-6.295919418334961,-7.3740925788879395,-12.382804870605469,19.76385498046875,-2.697392463684082,-0.8585281372070312,16.253128051757812,-11.97635269165039,6.15631103515625,-42.312904357910156,17.82977294921875,7.839813232421875,-47.35097885131836,-11.522594451904297,-26.022994995117188,-12.838882446289062,-37.80619430541992,-9.579643249511719,-11.375316619873047,-10.202104568481445,-7.9734649658203125,11.428117752075195,-6.387555122375488,-0.599029541015625,13.80168628692627,-21.216533660888672,-1.0071487426757812,-36.60511779785156
791700,1973-01-24 00:06:37,-14.073875427246094,-2.2689743041992188,-41.70778274536133,23.202943801879883,-15.775421142578125,-33.77168273925781,4.961940765380859,-7.469215393066406,-28.739633560180664,18.241003036499023,-8.306205749511719,-5.032048225402832,0.0,0.0,0.0,-4.554466247558594,11.040985107421875,-63.853878021240234,-3.280223846435547,-36.404876708984375,-10.149805068969727,7.254827499389648,-10.963035583496094,1.6178703308105469,-0.22119712829589844,-11.92901611328125,17.695775985717773,0.5263843536376953,-1.0704574584960938,15.03918743133545,6.949640274047852,2.03643798828125,-31.117094039916992,4.095248699188232,9.686416625976562,-60.700199127197266,-10.441892623901367,-39.373573303222656,-12.332265853881836,-5.01405143737793,-7.4401397705078125,1.8063850402832031,-3.6675033569335938,-13.988052368164062,20.52678680419922,-0.3278942108154297,-1.344573974609375,16.53533935546875,-1.0186538696289062,7.892486572265625,-35.255741119384766,11.888496398925781,7.5561676025390625,-53.48664855957031,-11.854265213012695,-35.93976593017578,-11.146434783935547,-22.063859939575195,-6.8087158203125,-6.26882266998291,-7.626799583435059,-12.268592834472656,19.739166259765625,-2.7680835723876953,-0.7901535034179688,16.244709014892578,-11.668976783752441,6.250030517578125,-42.2526969909668,18.078092575073242,7.8588409423828125,-47.25356674194336,-11.800603866577148,-25.810928344726562,-13.013252258300781,-37.84282684326172,-9.088081359863281,-11.370721817016602,-10.345479965209961,-7.85345458984375,11.382230758666992,-6.423938274383545,-0.5199356079101562,13.788000106811523,-21.073406219482422,-0.714691162109375,-36.54095458984375
791703,1973-01-24 00:07:49,-13.984123229980469,-1.7276382446289062,-41.76386642456055,23.275989532470703,-15.878913879394531,-33.51948165893555,5.062553405761719,-7.359855651855469,-28.75029945373535,18.213436126708984,-8.519058227539062,-4.769183158874512,0.0,0.0,0.0,-4.075067520141602,11.531784057617188,-63.79949951171875,-3.7463035583496094,-36.296356201171875,-10.374629974365234,7.130685806274414,-11.005035400390625,1.8125381469726562,-0.4635944366455078,-11.996406555175781,17.645462036132812,0.4476509094238281,-1.13311767578125,15.037145614624023,7.146629333496094,2.1244888305664062,-30.870071411132812,4.538547039031982,10.03338623046875,-60.61224365234375,-10.95224380493164,-39.186546325683594,-12.484317779541016,-5.073801040649414,-7.271339416503906,1.835845947265625,-3.925077438354492,-13.944953918457031,20.508472442626953,-0.3967761993408203,-1.3524932861328125,16.533184051513672,-0.7519474029541016,8.026107788085938,-35.205810546875,12.264300346374512,7.7444000244140625,-53.374755859375,-12.305505752563477,-35.698997497558594,-11.427574157714844,-22.088232040405273,-6.385780334472656,-6.173985481262207,-7.91590690612793,-12.206459045410156,19.663713455200195,-2.8597755432128906,-0.7757568359375,16.229511260986328,-11.312549591064453,6.596435546875,-42.06721115112305,18.426013946533203,7.9174041748046875,-47.10918426513672,-12.095001220703125,-25.556655883789062,-13.242782592773438,-37.875831604003906,-8.409591674804688,-11.352043151855469,-10.521293640136719,-7.728263854980469,11.3065185546875,-6.4857916831970215,-0.44879913330078125,13.761517524719238,-20.868749618530273,-0.2325286865234375,-36.420082092285156
791706,1973-01-24 00:08:56,-14.104408264160156,-1.5367965698242188,-41.730865478515625,23.426467895507812,-15.708847045898438,-33.36611557006836,5.138210296630859,-7.259330749511719,-28.762435913085938,18.288257598876953,-8.449516296386719,-4.603679656982422,0.0,0.0,0.0,-4.026954650878906,11.649520874023438,-63.78116226196289,-3.6220970153808594,-36.29460906982422,-10.424769401550293,7.040796279907227,-10.800224304199219,1.980508804321289,-0.4375476837158203,-11.997940063476562,17.64508056640625,0.4408855438232422,-1.1274566650390625,15.037771224975586,7.037458419799805,2.3251724243164062,-30.702342987060547,4.587055206298828,10.171157836914062,-60.58562469482422,-10.824690818786621,-39.220558166503906,-12.488744735717773,-5.1667938232421875,-7.086311340332031,1.9342575073242188,-3.8788528442382812,-13.928428649902344,20.528486251831055,-0.39116477966308594,-1.3319473266601562,16.53498649597168,-0.8967761993408203,8.174064636230469,-35.129215240478516,12.310335159301758,7.891204833984375,-53.342647552490234,-12.179219245910645,-35.71808624267578,-11.502972602844238,-22.18422508239746,-6.258094787597656,-6.019862174987793,-7.917049407958984,-12.198188781738281,19.66838836669922,-2.8761868476867676,-0.7442245483398438,16.228090286254883,-11.39098834991455,6.684318542480469,-41.91633987426758,18.46326446533203,8.070388793945312,-47.06862258911133,-12.003217697143555,-25.57392120361328,-13.292863845825195,-37.953102111816406,-8.317481994628906,-11.22718334197998,-10.518264770507812,-7.7180328369140625,11.316317558288574,-6.482337951660156,-0.4124755859375,13.764280319213867,-20.952499389648438,-0.18697357177734375,-36.30778121948242
791710,1973-01-24 00:10:21,-14.316705703735352,-1.478179931640625,-41.66062927246094,23.515518188476562,-15.738998413085938,-33.03609085083008,5.146141052246094,-7.297721862792969,-28.751296997070312,18.36937713623047,-8.441276550292969,-4.284791946411133,0.0,0.0,0.0,-4.032873153686523,11.418609619140625,-63.822532653808594,-3.5890064239501953,-36.348876953125,-10.245601654052734,6.9069976806640625,-10.48541259765625,2.307039260864258,-0.4118003845214844,-11.874153137207031,17.72923469543457,0.45313072204589844,-1.0145034790039062,15.045450210571289,6.865667343139648,2.4032440185546875,-30.4676456451416,4.582256317138672,9.959609985351562,-60.62112808227539,-10.794111251831055,-39.29364013671875,-12.283846855163574,-5.298641204833984,-6.778167724609375,2.2308521270751953,-3.8451175689697266,-13.798912048339844,20.622085571289062,-0.3731498718261719,-1.2236862182617188,16.543766021728516,-1.080373764038086,8.244430541992188,-34.93499755859375,12.307089805603027,7.712615966796875,-53.36951446533203,-12.146821022033691,-35.773094177246094,-11.365480422973633,-22.32135772705078,-6.009864807128906,-5.672576904296875,-7.90391206741333,-12.089256286621094,19.740798950195312,-2.8661108016967773,-0.641845703125,16.234243392944336,-11.551335334777832,6.7212371826171875,-41.647621154785156,18.459373474121094,7.9198150634765625,-47.09571838378906,-11.975759506225586,-25.63604736328125,-13.197628021240234,-38.09223175048828,-8.101531982421875,-10.867521286010742,-10.5206880569458,-7.6404266357421875,11.366617202758789,-6.472684860229492,-0.30755615234375,13.771565437316895,-21.098859786987305,-0.1535491943359375,-36.00570297241211
791714,1973-01-24 00:11:47,-14.277441024780273,-1.4430923461914062,-41.675331115722656,23.6430606842041,-15.907638549804688,-32.54009246826172,5.2085113525390625,-7.386962890625,-28.717256546020508,18.43454933166504,-8.520675659179688,-3.8228349685668945,0.0,0.0,0.0,-3.820056915283203,11.2176513671875,-63.871246337890625,-3.7305908203125,-36.37774658203125,-10.091376304626465,6.911373138427734,-10.333091735839844,2.720104217529297,-0.5051212310791016,-11.754783630371094,17.806203842163086,0.4155921936035156,-0.9089736938476562,15.053277969360352,7.00090217590332,2.3306655883789062,-30.13937759399414,4.780191898345947,9.729995727539062,-60.64312744140625,-10.945158004760742,-39.28584289550781,-12.174606323242188,-5.275714874267578,-6.580390930175781,2.637317657470703,-3.9522323608398438,-13.690025329589844,20.674345016479492,-0.4120063781738281,-1.1424484252929688,16.54865264892578,-0.9114761352539062,8.252082824707031,-34.58567810058594,12.476363182067871,7.472381591796875,-53.36438751220703,-12.285723686218262,-35.75709533691406,-11.266088485717773,-22.273012161254883,-5.759742736816406,-5.317266464233398,-7.991340160369873,-11.936965942382812,19.798194885253906,-2.886692523956299,-0.52093505859375,16.234926223754883,-11.394980430603027,6.698158264160156,-41.35038757324219,18.613784790039062,7.6728057861328125,-47.075828552246094,-12.06368637084961,-25.632179260253906,-13.124845504760742,-38.03990173339844,-7.7917022705078125,-10.552467346191406,-10.593236923217773,-7.498893737792969,11.393460273742676,-6.497336387634277,-0.16306304931640625,13.76242446899414,-20.94932746887207,-0.1297454833984375,-35.708351135253906
791717,1973-01-24 00:12:52,-14.210899353027344,-1.3281707763671875,-41.70188903808594,23.756319046020508,-16.02448272705078,-32.11211013793945,5.279293060302734,-7.42388916015625,-28.69479751586914,18.477025985717773,-8.600593566894531,-3.4173126220703125,0.0,0.0,0.0,-3.619464874267578,11.215850830078125,-63.883243560791016,-3.9109554290771484,-36.36811065673828,-10.057772636413574,6.963613510131836,-10.285758972167969,3.084564208984375,-0.6057453155517578,-11.702529907226562,17.83745574951172,0.3809051513671875,-0.8633880615234375,15.056879043579102,7.188453674316406,2.2801589965820312,-29.809768676757812,4.965366363525391,9.68145751953125,-60.63601303100586,-11.137907981872559,-39.23027038574219,-12.178999900817871,-5.20135498046875,-6.4716949462890625,2.9975242614746094,-4.066547393798828,-13.634468078613281,20.688880920410156,-0.44670677185058594,-1.1064605712890625,16.55019760131836,-0.6881008148193359,8.269233703613281,-34.241554260253906,12.633091926574707,7.38360595703125,-53.33986282348633,-12.460735321044922,-35.692039489746094,-11.280144691467285,-22.176605224609375,-5.560951232910156,-4.988551139831543,-8.08741283416748,-11.847190856933594,19.81309700012207,-2.906379222869873,-0.456329345703125,16.23335838317871,-11.182812690734863,6.7425689697265625,-41.03500747680664,18.757930755615234,7.5521087646484375,-47.038116455078125,-12.177753448486328,-25.57219696044922,-13.136521339416504,-37.94374084472656,-7.503929138183594,-10.262542724609375,-10.662225723266602,-7.398033142089844,11.395045280456543,-6.5144548416137695,-0.07241058349609375,13.755104064941406,-20.767059326171875,-0.03348541259765625,-35.412689208984375
791720,1973-01-24 00:13:59,-14.147605895996094,-1.15765380859375,-41.728477478027344,23.90902328491211,-16.09803009033203,-31.586668014526367,5.375331878662109,-7.433753967285156,-28.67441177368164,18.53369140625,-8.664276123046875,-2.912257194519043,0.0,0.0,0.0,-3.3830413818359375,11.331085205078125,-63.87586212158203,-4.096565246582031,-36.33641815185547,-10.098323822021484,7.015604019165039,-10.280738830566406,3.5626163482666016,-0.7142372131347656,-11.683822631835938,17.845701217651367,0.341888427734375,-0.8455581665039062,15.058826446533203,7.38795280456543,2.2486419677734375,-29.34191131591797,5.183974266052246,9.741836547851562,-60.60803985595703,-11.333663940429688,-39.15057373046875,-12.254648208618164,-5.127357482910156,-6.3982696533203125,3.460386276245117,-4.197883605957031,-13.603721618652344,20.682889938354492,-0.4915504455566406,-1.0903167724609375,16.549997329711914,-0.4379234313964844,8.295768737792969,-33.772499084472656,12.818618774414062,7.3885040283203125,-53.29490661621094,-12.640029907226562,-35.60169982910156,-11.365839958190918,-22.073780059814453,-5.3809814453125,-4.557771682739258,-8.190812110900879,-11.799224853515625,19.799236297607422,-2.9313793182373047,-0.428924560546875,16.229610443115234,-10.951589584350586,6.84716796875,-40.58661651611328,18.927452087402344,7.511932373046875,-46.976600646972656,-12.285572052001953,-25.482009887695312,-13.211163520812988,-37.845298767089844,-7.2230377197265625,-9.871877670288086,-10.740043640136719,-7.32403564453125,11.369734764099121,-6.542544364929199,-0.0149688720703125,13.741949081420898,-20.56270980834961,0.115966796875,-34.983558654785156
791723,1973-01-24 00:15:06,-14.065380096435547,-1.1209487915039062,-41.75727081298828,24.022640228271484,-16.070579528808594,-31.407604217529297,5.457164764404297,-7.419761657714844,-28.662572860717773,18.565475463867188,-8.65081787109375,-2.7450313568115234,0.0,0.0,0.0,-3.171628952026367,11.354080200195312,-63.882625579833984,-4.060606002807617,-36.33788299560547,-10.107604026794434,6.956382751464844,-10.240242004394531,3.688304901123047,-0.7601509094238281,-11.65277099609375,17.86409568786621,0.30196380615234375,-0.8109359741210938,15.06158447265625,7.414569854736328,2.2234649658203125,-29.23737335205078,5.384631156921387,9.764511108398438,-60.586891174316406,-11.289459228515625,-39.147544860839844,-12.304999351501465,-5.187313079833984,-6.363456726074219,3.5630455017089844,-4.254264831542969,-13.584419250488281,20.68405532836914,-0.5351352691650391,-1.0654830932617188,16.550264358520508,-0.39791297912597656,8.286445617675781,-33.67127227783203,12.995141983032227,7.409332275390625,-53.249244689941406,-12.601775169372559,-35.599952697753906,-11.413694381713867,-22.10443878173828,-5.344215393066406,-4.516653060913086,-8.232044219970703,-11.765090942382812,19.80245590209961,-2.9585795402526855,-0.3886871337890625,16.225688934326172,-10.913816452026367,6.809562683105469,-40.544795989990234,19.082901000976562,7.5310821533203125,-46.91059875488281,-12.231307983398438,-25.477767944335938,-13.26955509185791,-37.868934631347656,-7.1877593994140625,-9.868473052978516,-10.779500007629395,-7.308647155761719,11.342267036437988,-6.579517364501953,0.01033782958984375,13.724287986755371,-20.509918212890625,0.1105499267578125,-34.935028076171875
791727,1973-01-24 00:16:36,-14.056707382202148,-1.1369171142578125,-41.759761810302734,24.083568572998047,-16.015701293945312,-31.3215389251709,5.486240386962891,-7.407234191894531,-28.660263061523438,18.597328186035156,-8.608467102050781,-2.6612768173217773,0.0,0.0,0.0,-3.107990264892578,11.343353271484375,-63.88766098022461,-3.982372283935547,-36.35602569580078,-10.073403358459473,6.915138244628906,-10.191993713378906,3.730344772338867,-0.7258644104003906,-11.590827941894531,17.905776977539062,0.3116264343261719,-0.7450180053710938,15.064791679382324,7.329376220703125,2.1438522338867188,-29.240222930908203,5.446902751922607,9.77056884765625,-60.58034896850586,-11.199554443359375,-39.17351531982422,-12.30451488494873,-5.239127159118652,-6.344978332519531,3.6127796173095703,-4.236943244934082,-13.541755676269531,20.715564727783203,-0.5363731384277344,-1.0124893188476562,16.55354881286621,-0.46581077575683594,8.209266662597656,-33.656333923339844,13.052114486694336,7.4305877685546875,-53.23234176635742,-12.522335052490234,-35.625267028808594,-11.422094345092773,-22.14493179321289,-5.362113952636719,-4.482780456542969,-8.194908142089844,-11.716232299804688,19.84677505493164,-2.9342222213745117,-0.32141876220703125,16.23158073425293,-11.015800476074219,6.675537109375,-40.561134338378906,19.131132125854492,7.5645751953125,-46.88555908203125,-12.156486511230469,-25.505401611328125,-13.28522777557373,-37.911102294921875,-7.2336273193359375,-9.848550796508789,-10.791410446166992,-7.275306701660156,11.352371215820312,-6.585655212402344,0.06996917724609375,13.721170425415039,-20.53403663635254,-0.028289794921875,-34.92209243774414
